expansion_id,repository,title,url,candidate_primary_failure,tfidf_linear_svm_prediction,tfidf_logistic_prediction,bigram_tfidf_logistic_prediction,naive_bayes_prediction,bm25_knn_prediction,vote_prediction,vote_count,vote_margin,vote_confidence,human_gold_status
EGNF1000-0440-c3ff9ed3,pytorch/pytorch,torch.compile changes fp16 overflow behavior for cast-to-float16 multiplication,https://github.com/pytorch/pytorch/issues/183607,nan_inf,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,dtype_casting,4,2,medium,suggestion_only_not_gold
EGNF1000-0441-57cabd8b,pytorch/pytorch,torch.compile returns inf for torch.asinh on large finite float32 inputs while eager returns finite values,https://github.com/pytorch/pytorch/issues/183767,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,6,6,high,suggestion_only_not_gold
EGNF1000-0442-7268bb74,pytorch/pytorch,torch.compile returns inf for torch.acosh on large finite float32 inputs while eager returns finite values,https://github.com/pytorch/pytorch/issues/183768,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,6,6,high,suggestion_only_not_gold
EGNF1000-0443-0ed570aa,pytorch/pytorch,zeta(1/2) returns nan,https://github.com/pytorch/pytorch/issues/68110,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,6,6,high,suggestion_only_not_gold
EGNF1000-0444-321a4026,rapidsai/cudf,[BUG] .to_parquet() and .to_csv() fails and get OOM with large DataFrames.,https://github.com/rapidsai/cudf/issues/10426,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0445-d9c1b5a4,rapidsai/cuml,[BUG] Sporadic RFBatchedRegTests fail in CI,https://github.com/rapidsai/cuml/issues/3906,nan_inf,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,nan_inf,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0446-fc8df679,rapidsai/cuml,[BUG] Linear Regression: Hangs on non-finite inputs,https://github.com/rapidsai/cuml/issues/4962,nan_inf,not_numerical_failure,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0447-2c107db9,triton-lang/triton,[jit] [semantic inconsistency] `tl.argmax` outputs diffferently between jit and inpreter when meeting `nan`,https://github.com/triton-lang/triton/issues/10291,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,dtype_casting,nan_inf,5,4,high,suggestion_only_not_gold
EGNF1000-0448-3224be19,triton-lang/triton,Incorrect results from `warp_specialize=True`,https://github.com/triton-lang/triton/issues/8311,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0449-5f332cca,jax-ml/jax,Include the return path when reporting an overflow on a `jit` function output,https://github.com/jax-ml/jax/issues/15631,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,4,2,medium,suggestion_only_not_gold
EGNF1000-0450-d2b826d1,jax-ml/jax,"argfirst support for bool array or int array with (0, 1) values",https://github.com/jax-ml/jax/issues/16638,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0451-bf149908,jax-ml/jax,Retain number of invalid/clipped derivatives in a JIT-compiled function?,https://github.com/jax-ml/jax/issues/2796,nan_inf,overflow_underflow,dtype_casting,dtype_casting,nan_inf,nan_inf,nan_inf,3,1,medium,suggestion_only_not_gold
EGNF1000-0452-4be18351,jax-ml/jax,jnp.unwrap produces incorrect results for int8 input,https://github.com/jax-ml/jax/issues/31612,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0453-3486c79c,jax-ml/jax,cuDNN dot_product_attention NaNs with FP32 bias,https://github.com/jax-ml/jax/issues/32242,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0454-2f6109c1,jax-ml/jax,`jax.random.weibull_min` uses shape and dtype information incorrectly,https://github.com/jax-ml/jax/issues/35493,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0455-a55146cf,jax-ml/jax,Add an `unroll` parameter to `while_loop`,https://github.com/jax-ml/jax/issues/35702,nan_inf,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,overflow_underflow,dtype_casting,3,2,medium,suggestion_only_not_gold
EGNF1000-0456-55ebca9a,jax-ml/jax,np.exp outputs negative numbers on cpu,https://github.com/jax-ml/jax/issues/900,nan_inf,nan_inf,dtype_casting,dtype_casting,nan_inf,dtype_casting,nan_inf,3,0,medium,suggestion_only_not_gold
EGNF1000-0457-ac2f2736,pytorch/pytorch,`torch.distributions.Pareto.sample` sometimes gives `inf`,https://github.com/pytorch/pytorch/issues/107821,nan_inf,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,dtype_casting,4,2,medium,suggestion_only_not_gold
EGNF1000-0458-556dffa0,pytorch/pytorch,Wrongly returns nan for vectorized complex numbers division on PPC/ZArch,https://github.com/pytorch/pytorch/issues/109870,nan_inf,nan_inf,nan_inf,dtype_casting,nan_inf,dtype_casting,nan_inf,4,2,medium,suggestion_only_not_gold
EGNF1000-0459-21b68557,pytorch/pytorch,Depthwise conv2d op produces nan values with non-nan input,https://github.com/pytorch/pytorch/issues/121715,nan_inf,nan_inf,dtype_casting,dtype_casting,nan_inf,dtype_casting,nan_inf,3,0,medium,suggestion_only_not_gold
EGNF1000-0460-299be6fb,pytorch/pytorch,Integer overflow while creating nested tensors,https://github.com/pytorch/pytorch/issues/135930,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,nan_inf,overflow_underflow,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0461-f6c983fb,pytorch/pytorch,[Inductor] `ConvTranspose` does not check different `dtypes` with Inductor,https://github.com/pytorch/pytorch/issues/142479,dtype_casting,not_numerical_failure,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0462-38d9b33b,pytorch/pytorch,Support alpha=inf consistently for torch.celu,https://github.com/pytorch/pytorch/issues/148065,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,6,6,high,suggestion_only_not_gold
EGNF1000-0463-19ac1dbc,pytorch/pytorch,Make scaler.step() return if step was skipped or not,https://github.com/pytorch/pytorch/issues/152279,overflow_underflow,not_numerical_failure,not_numerical_failure,not_numerical_failure,dtype_casting,nan_inf,not_numerical_failure,3,2,medium,suggestion_only_not_gold
EGNF1000-0464-7c1b65f1,pytorch/pytorch,[MPS] Complex `abs` overflows/underflows with large/small inputs,https://github.com/pytorch/pytorch/issues/174246,nan_inf,nan_inf,dtype_casting,dtype_casting,nan_inf,dtype_casting,nan_inf,3,0,medium,suggestion_only_not_gold
EGNF1000-0465-2938e91f,pytorch/pytorch,Overflow in fbgemm,https://github.com/pytorch/pytorch/issues/17458,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,nan_inf,overflow_underflow,5,4,high,suggestion_only_not_gold
EGNF1000-0466-32ada2e6,pytorch/pytorch,Unable to disable warning about tf32 precision,https://github.com/pytorch/pytorch/issues/175484,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,overflow_underflow,dtype_casting,3,0,medium,suggestion_only_not_gold
EGNF1000-0467-6e071509,pytorch/pytorch,Inconsistent cross-framework behavior (nan vs +/-inf) for float64 out-of-domain inputs,https://github.com/pytorch/pytorch/issues/176385,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,6,6,high,suggestion_only_not_gold
EGNF1000-0468-98145889,pytorch/pytorch,Output difference anomaly under equivalent migration in logdet operator,https://github.com/pytorch/pytorch/issues/176415,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,6,6,high,suggestion_only_not_gold
EGNF1000-0469-522a985f,pytorch/pytorch,Mixed precision causes NaN loss,https://github.com/pytorch/pytorch/issues/40497,nan_inf,not_numerical_failure,dtype_casting,dtype_casting,nan_inf,nan_inf,nan_inf,3,1,medium,suggestion_only_not_gold
EGNF1000-0470-1c19119f,pytorch/pytorch,Ban GradScaler scale from being less than 1,https://github.com/pytorch/pytorch/issues/99640,overflow_underflow,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,crash_compile,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0471-550709d9,rapidsai/cudf,[BUG] `bool_only=True` setting in `.any()` is ineffective when containing `np.nan`,https://github.com/rapidsai/cudf/issues/21090,nan_inf,nan_inf,nan_inf,nan_inf,not_numerical_failure,nan_inf,nan_inf,5,4,high,suggestion_only_not_gold
EGNF1000-0472-de90095b,rapidsai/cudf,[BUG] Integer overflow in df.sum(),https://github.com/rapidsai/cudf/issues/8449,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0473-ee3f0005,rapidsai/cuml,[BUG] Information loss check in convert_dtype does not flag all overflows,https://github.com/rapidsai/cuml/issues/2425,nan_inf,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,4,2,medium,suggestion_only_not_gold
EGNF1000-0474-e79a09e5,rapidsai/cuml,[BUG] SGD produces nans in predict method,https://github.com/rapidsai/cuml/issues/667,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,6,6,high,suggestion_only_not_gold
EGNF1000-0475-84c6adf9,triton-lang/triton,[Bug] Numerical Overflow in nvfp4 Block-Scaled MMA: Accumulator Saturation at High Scale Factors,https://github.com/triton-lang/triton/issues/9310,nan_inf,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,overflow_underflow,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0476-7634b988,jax-ml/jax,[CPU] `np.linalg.eigh` outputs NaNs for matrix side size >=32767,https://github.com/jax-ml/jax/issues/10420,nan_inf,dtype_casting,dtype_casting,dtype_casting,nan_inf,nan_inf,dtype_casting,3,0,medium,suggestion_only_not_gold
EGNF1000-0477-efc47f67,jax-ml/jax,jax.random.multivariate_normal returns nan when the dimension is big (~100).,https://github.com/jax-ml/jax/issues/14345,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0478-615f071c,jax-ml/jax,"""NaNs Leakeage"" - can not remove innconsistent NaN-grad elements",https://github.com/jax-ml/jax/issues/19089,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,not_numerical_failure,nan_inf,5,4,high,suggestion_only_not_gold
EGNF1000-0479-4e142639,jax-ml/jax,"jax.ops.segment_sum is 100x slower when segment_ids are sorted, but only for float16",https://github.com/jax-ml/jax/issues/26227,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0480-46cb51a2,jax-ml/jax,OOM error on GPU despite more than enough available,https://github.com/jax-ml/jax/issues/28316,nan_inf,nan_inf,dtype_casting,dtype_casting,nan_inf,dtype_casting,nan_inf,3,0,medium,suggestion_only_not_gold
EGNF1000-0481-4549be35,jax-ml/jax,"bfloat16, float16 not supported by lax.linalg.qr, scipy.linalg.expm",https://github.com/jax-ml/jax/issues/30176,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0482-63c18de1,jax-ml/jax,CUDNN dot_product_attention produces inf for large bias values on B200 GPU,https://github.com/jax-ml/jax/issues/32463,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0483-602dc16f,jax-ml/jax,SVD does not propagate NaNs for batch sizes >2,https://github.com/jax-ml/jax/issues/33707,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,dtype_casting,nan_inf,5,4,high,suggestion_only_not_gold
EGNF1000-0484-59da1d9e,jax-ml/jax,[XLA:TPU] Unsafe `aliasing_operands` on `scatter-add` fusion causes intermittent NaNs,https://github.com/jax-ml/jax/issues/35409,nan_inf,dtype_casting,dtype_casting,dtype_casting,nan_inf,nan_inf,dtype_casting,3,0,medium,suggestion_only_not_gold
EGNF1000-0485-15133c86,jax-ml/jax,jax.export.deserialize().call() fails with internal XLA error for shard_map across 2x2 mesh,https://github.com/jax-ml/jax/issues/36691,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0486-f74e7ee7,jax-ml/jax,TPU `IsFusibleUnalignedDUS` crash on LLaMA rotate-half RoPE at head_dim=128,https://github.com/jax-ml/jax/issues/37029,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0487-2f16ae37,jax-ml/jax,jnp.log/log2/log10 return -inf for subnormal float32 inputs (XLA DAZ flush),https://github.com/jax-ml/jax/issues/37670,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,overflow_underflow,nan_inf,5,4,high,suggestion_only_not_gold
EGNF1000-0488-4ac45cf7,pytorch/pytorch,`softmax` to handle dimensions comprised of `-inf`,https://github.com/pytorch/pytorch/issues/106545,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,6,6,high,suggestion_only_not_gold
EGNF1000-0489-c90317d0,pytorch/pytorch,torch.nn.functional.max_pool2d outputs inf,https://github.com/pytorch/pytorch/issues/114216,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,6,6,high,suggestion_only_not_gold
EGNF1000-0490-72e2c758,pytorch/pytorch,Pipeline parallel doesn't seem to work with mixed precision,https://github.com/pytorch/pytorch/issues/116183,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0491-813905e0,pytorch/pytorch,`torch.compile` ignores nan check in `int(torch.tensor(torch.nan))`,https://github.com/pytorch/pytorch/issues/158087,nan_inf,nan_inf,nan_inf,dtype_casting,nan_inf,nan_inf,nan_inf,5,4,high,suggestion_only_not_gold
EGNF1000-0492-99556ed3,pytorch/pytorch,torch.histc is not consistent,https://github.com/pytorch/pytorch/issues/174668,nan_inf,dtype_casting,dtype_casting,dtype_casting,nan_inf,nan_inf,dtype_casting,3,0,medium,suggestion_only_not_gold
EGNF1000-0493-80459b2f,pytorch/pytorch,Windows CPU: SDPA FlashAttention gives wrong results with multiple intra-op threads (mixed OpenMP runtimes),https://github.com/pytorch/pytorch/issues/176091,nan_inf,nan_inf,dtype_casting,dtype_casting,nan_inf,nan_inf,nan_inf,4,2,medium,suggestion_only_not_gold
EGNF1000-0494-e22b8e78,pytorch/pytorch,Generator expression with conditional filter produces incorrect results,https://github.com/pytorch/pytorch/issues/176693,overflow_underflow,nan_inf,dtype_casting,dtype_casting,nan_inf,nan_inf,nan_inf,3,1,medium,suggestion_only_not_gold
EGNF1000-0495-95b05b24,pytorch/pytorch,[Bug] NaN gradients in varlen_attn backward pass when input length exceeds cu_seqlens[-1],https://github.com/pytorch/pytorch/issues/176793,nan_inf,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,4,2,medium,suggestion_only_not_gold
EGNF1000-0496-96f33c7d,pytorch/pytorch,torch.gcd returns incorrect results due to automatic dtype casting between signed and unsigned integers,https://github.com/pytorch/pytorch/issues/178593,dtype_casting,nan_inf,dtype_casting,dtype_casting,overflow_underflow,nan_inf,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0497-7dbd0a61,pytorch/pytorch,MPS: scaled_dot_product_attention produces incorrect results for large batch × sequence length combinations,https://github.com/pytorch/pytorch/issues/179352,overflow_underflow,not_numerical_failure,dtype_casting,dtype_casting,nan_inf,dtype_casting,dtype_casting,3,2,medium,suggestion_only_not_gold
EGNF1000-0498-32bcfd37,pytorch/pytorch,"torch.xlogy(0, 0) returns NaN, while in many numerical computing libraries (e.g., SciPy) and common machine learning practice, it is defined as 0.",https://github.com/pytorch/pytorch/issues/179784,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,6,6,high,suggestion_only_not_gold
EGNF1000-0499-51b42012,pytorch/pytorch,torch.fmax with uint8 out produces inconsistent overflow casting on CPU and CUDA,https://github.com/pytorch/pytorch/issues/181805,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0500-56fb7946,pytorch/pytorch,`torch.remainder` returns incorrect results with float16 tensor and Python scalar on Inductor CPU,https://github.com/pytorch/pytorch/issues/183083,dtype_casting,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0501-d3e68557,pytorch/pytorch,Inconsistent semantics of converting inf/-inf to long,https://github.com/pytorch/pytorch/issues/34300,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,6,6,high,suggestion_only_not_gold
EGNF1000-0502-2da11a06,pytorch/pytorch,nn.CrossEntropyLoss overflow with FP16 and minibatch,https://github.com/pytorch/pytorch/issues/85791,nan_inf,not_numerical_failure,dtype_casting,dtype_casting,not_numerical_failure,dtype_casting,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0503-7bb264d7,rapidsai/cudf,[BUG] `cudaErrorInvalidValue` when creating cudf.Series from float16 CuPy Series,https://github.com/rapidsai/cudf/issues/9065,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,4,2,medium,suggestion_only_not_gold
EGNF1000-0504-966ed153,rapidsai/cuml,[BUG] Incorrect NaN handling in experimental FIL with categorical splits,https://github.com/rapidsai/cuml/issues/5578,nan_inf,dtype_casting,dtype_casting,dtype_casting,nan_inf,nan_inf,dtype_casting,3,0,medium,suggestion_only_not_gold
EGNF1000-0505-f9822e00,triton-lang/triton,Triton generates incorrect MLIR code when assigning values to elements of a `tuple` in the body of an `if` statement,https://github.com/triton-lang/triton/issues/5446,overflow_underflow,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,4,2,medium,suggestion_only_not_gold
EGNF1000-0506-7ed0dab3,triton-lang/triton,Internal Triton PTX Codegen Error,https://github.com/triton-lang/triton/issues/768,nan_inf,nan_inf,dtype_casting,dtype_casting,nan_inf,overflow_underflow,nan_inf,3,1,medium,suggestion_only_not_gold
EGNF1000-0507-c0a1bade,triton-lang/triton,argmin argmax result always 1 for input nan and inf,https://github.com/triton-lang/triton/issues/9022,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,dtype_casting,nan_inf,5,4,high,suggestion_only_not_gold
EGNF1000-0508-87d6352f,jax-ml/jax,Support FP8 GEMM kernels which are already support in OpenXLA.,https://github.com/jax-ml/jax/issues/17176,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0509-75a70a17,jax-ml/jax,"jax.debug.breakpoint() give numpy array and with bfloat16, it comptue",https://github.com/jax-ml/jax/issues/17402,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0510-1dbde10d,jax-ml/jax,FFT implementation in float16,https://github.com/jax-ml/jax/issues/17954,dtype_casting,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0511-c0160bf1,jax-ml/jax,JAX segment_sum is two times slower for FP16 inputs than FP32 inputs,https://github.com/jax-ml/jax/issues/23136,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0512-70f9e068,jax-ml/jax,Errors when cusotmizing matrix-vector multiplication using ``pallas``,https://github.com/jax-ml/jax/issues/24142,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0513-59ce824d,jax-ml/jax,Pallas GPU FlashAttention forward only works when sequence lengths are multiples of block size,https://github.com/jax-ml/jax/issues/27224,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0514-7db3c089,jax-ml/jax,pallas compile fails with bfloat16 but works with float32,https://github.com/jax-ml/jax/issues/29002,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0515-471e3424,jax-ml/jax,FP16 is considerably slower than FP32 on ROCm,https://github.com/jax-ml/jax/issues/30548,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0516-57ad2f19,jax-ml/jax,Reduce operations in Triton code cause Seg fault,https://github.com/jax-ml/jax/issues/32311,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0517-9e20e692,jax-ml/jax,"Extremely slow performance of ""solve"" under JAX with bfloat16 and cuda configuration",https://github.com/jax-ml/jax/issues/34748,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0518-aa72bbc4,pytorch/pytorch,DISABLED test_comprehensive_sub_cuda_float16 (__main__.TestInductorOpInfoCUDA),https://github.com/pytorch/pytorch/issues/147047,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0519-21c82a35,pytorch/pytorch,TestFlexAttentionCUDA.test_GQA_score_mod7_cuda_float16 fails on h100,https://github.com/pytorch/pytorch/issues/152635,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0520-bfd174c1,pytorch/pytorch,DataParallel gather NaN across multiple gpus,https://github.com/pytorch/pytorch/issues/156392,nan_inf,nan_inf,dtype_casting,nan_inf,nan_inf,dtype_casting,nan_inf,4,2,medium,suggestion_only_not_gold
EGNF1000-0521-b303df32,pytorch/pytorch,DISABLED test_comprehensive_nn_functional_linear_cuda_float16 (__main__.TestInductorOpInfoCUDA),https://github.com/pytorch/pytorch/issues/156514,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0522-71a2c17a,pytorch/pytorch,Duplicate SDPA Input Constraints,https://github.com/pytorch/pytorch/issues/175833,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0523-f19e5636,pytorch/pytorch,Inconsistent Signed-Zero Handling Between CPU and CUDA Backends,https://github.com/pytorch/pytorch/issues/181801,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,6,6,high,suggestion_only_not_gold
EGNF1000-0524-fc26a9e9,pytorch/pytorch,torch.compile changes signed-zero behavior for torch.frac on -0.0,https://github.com/pytorch/pytorch/issues/183606,nan_inf,nan_inf,nan_inf,dtype_casting,nan_inf,dtype_casting,nan_inf,4,2,medium,suggestion_only_not_gold
EGNF1000-0525-4609c834,rapidsai/cudf,"[BUG] libcudf build error: missing binary operator before token ""(""`",https://github.com/rapidsai/cudf/issues/12583,nan_inf,not_numerical_failure,dtype_casting,dtype_casting,overflow_underflow,overflow_underflow,dtype_casting,2,0,low,suggestion_only_not_gold
EGNF1000-0526-ee68cb34,rapidsai/cuml,cuML Documentation Example Errors,https://github.com/rapidsai/cuml/issues/4188,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0527-629ee76a,rapidsai/cuml,[BUG] Dask Multi-GPU logistic regression should convert dtypes if needed rather than fail,https://github.com/rapidsai/cuml/issues/5552,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0528-96d14d6a,rapidsai/cuml,[CI] test_spectral_clustering_output_shape_type_and_label_count fails on arm64 with oldest-deps,https://github.com/rapidsai/cuml/issues/7714,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0529-e4e463bb,triton-lang/triton,"[jit] missing fallback mechanism for `tl.dot`, resulting in different semantics from the INTERPERTER",https://github.com/triton-lang/triton/issues/10141,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0530-610f50bc,triton-lang/triton,"fp16 tl.sigmoid: ""Failed to translate TritonGPU to LLVM IR""",https://github.com/triton-lang/triton/issues/1942,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0531-fe93686b,triton-lang/triton,Boardcast after elementwise mul,https://github.com/triton-lang/triton/issues/2028,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0532-d15a5b6f,triton-lang/triton,"Errors occur in the multiplication of matrices(fp32) with a size larger than 2048, and worsen with matrices larger than 4096",https://github.com/triton-lang/triton/issues/2654,nan_inf,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,dtype_casting,4,2,medium,suggestion_only_not_gold
EGNF1000-0533-4deeb5cb,triton-lang/triton,IndexError: map::at when doing torch.ops.matmul on fp32 matrices,https://github.com/triton-lang/triton/issues/3787,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0534-08710a68,triton-lang/triton,BarrierOp in AssertOp lowering can cause deadlock,https://github.com/triton-lang/triton/issues/5632,overflow_underflow,overflow_underflow,overflow_underflow,dtype_casting,overflow_underflow,dtype_casting,overflow_underflow,4,2,medium,suggestion_only_not_gold
EGNF1000-0535-118a3608,jax-ml/jax,Unused arguments to function changes output,https://github.com/jax-ml/jax/issues/12714,nan_inf,nan_inf,nan_inf,dtype_casting,nan_inf,nan_inf,nan_inf,5,4,high,suggestion_only_not_gold
EGNF1000-0536-6775b044,jax-ml/jax,np.linalg.norm should use numerically stable p-norms.,https://github.com/jax-ml/jax/issues/14679,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0537-e2722855,jax-ml/jax,Segfault when using debug callback,https://github.com/jax-ml/jax/issues/18874,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,overflow_underflow,dtype_casting,3,0,medium,suggestion_only_not_gold
