review_id,blind_id,repository,issue_number,url,title,github_labels,current_gold_primary_failure,candidate_weak_label_prediction,tfidf_linear_svm_prediction,expanded_gold_vote_ensemble_prediction,ensemble_vote_count,ensemble_vote_margin,selection_reasons,adjudicated_primary_failure,adjudicated_is_true_numerical_failure,adjudicated_confidence,adjudication_reason
V2-ADJ-122,GNF-0092-350f027f,triton-lang/triton,1670,https://github.com/triton-lang/triton/issues/1670,Functional Regression in Latest Main,bug,nan_inf,crash_compile,dtype_casting,dtype_casting,3,2,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|low_ensemble_vote_count,nan_inf,yes,high,"The visible numerical symptom is NaN, Inf, or another non-finite value."
V2-ADJ-123,EGNF1000-0919-88e41cff,cupy/cupy,8731,https://github.com/cupy/cupy/issues/8731,Sparse CS Matrices: Index int32 dtype can overflow during concatenation,issue-checked,overflow_underflow,overflow_underflow,dtype_casting,precision_tolerance,3,2,ensemble_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,overflow_underflow,yes,high,"The visible numerical symptom is overflow, underflow, saturation, or out-of-range behavior."
V2-ADJ-124,GNF-0113-e024c338,cupy/cupy,9785,https://github.com/cupy/cupy/issues/9785,Create a numpy_cupy_allclose with `NULP` (or similar) mechanism,cat:enhancement|prio:medium,dtype_casting,precision_tolerance,precision_tolerance,precision_tolerance,5,5,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,not_numerical_failure,no,medium,The issue does not show an explicit numerical correctness failure.
V2-ADJ-125,EGNF1000-0713-ec12f682,jax-ml/jax,12774,https://github.com/jax-ml/jax/issues/12774,Faster histogram implementation and slow existing JAX implementation,enhancement,overflow_underflow,overflow_underflow,nan_inf,nan_inf,3,2,ensemble_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,performance_only,no,high,"The dominant reported problem is speed, memory use, scheduling, or throughput rather than numerical correctness."
V2-ADJ-126,EGNF1000-0777-bbe6c72c,jax-ml/jax,34269,https://github.com/jax-ml/jax/issues/34269,RNN tests failing on ROCm,bug|AMD GPU,overflow_underflow,needs_review,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,overflow_underflow,yes,high,"The visible numerical symptom is overflow, underflow, saturation, or out-of-range behavior."
V2-ADJ-127,EGNF1000-0920-da5f7b97,jax-ml/jax,37006,https://github.com/jax-ml/jax/issues/37006,`jnp.take_along_axis` fails to lower in Mosaic TPU,bug,dtype_casting,precision_tolerance,precision_tolerance,precision_tolerance,5,5,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,crash_compile,no,medium,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-128,GNF-0046-21fccfc5,jax-ml/jax,3411,https://github.com/jax-ml/jax/issues/3411,Initial benchmarking of jax on some simple kernels,performance,dtype_casting,precision_tolerance,precision_tolerance,precision_tolerance,5,5,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,performance_only,no,high,"The dominant reported problem is speed, memory use, scheduling, or throughput rather than numerical correctness."
V2-ADJ-129,GNF-0162-297471a6,jax-ml/jax,32411,https://github.com/jax-ml/jax/issues/32411,vjp3 + array refs produce incorrect gradient,bug,not_numerical_failure,crash_compile,nan_inf,nan_inf,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-130,GNF-0171-20358422,jax-ml/jax,9591,https://github.com/jax-ml/jax/issues/9591,Attempt to perform FFT requiring batched cufft plan of size > 4 GB causes coredump,bug|XLA|P1 (soon)|NVIDIA GPU,dtype_casting,dtype_casting,overflow_underflow,precision_tolerance,3,2,ensemble_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-131,EGNF1000-0284-edad17f7,numba/numba,5139,https://github.com/numba/numba/issues/5139,Numba can't vectorize simple loop,llvm|performance,performance_only,crash_compile,not_numerical_failure,not_numerical_failure,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,performance_only,no,high,"The dominant reported problem is speed, memory use, scheduling, or throughput rather than numerical correctness."
V2-ADJ-132,EGNF1000-0372-14a7ddc5,numba/numba,4438,https://github.com/numba/numba/issues/4438,paralled numpy array error:,bug|ParallelAccelerator,not_numerical_failure,needs_review,crash_compile,crash_compile,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-133,EGNF1000-0377-e9c1c448,numba/numba,9381,https://github.com/numba/numba/issues/9381,"Unexpected ""CUDA error: the launch timed out and was terminated"" or `CUDA_ERROR_LAUNCH_TIMEOUT`",question,not_numerical_failure,needs_review,crash_compile,crash_compile,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,not_numerical_failure,no,high,The report is a support/API question without an explicit numerical failure.
V2-ADJ-134,EGNF1000-0796-dbcc370b,numba/numba,3898,https://github.com/numba/numba/issues/3898,np.ediff1d stricter type checking than numpy,bug|numpy,dtype_casting,overflow_underflow,precision_tolerance,overflow_underflow,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-135,EGNF1000-0875-f49450f5,numba/numba,6067,https://github.com/numba/numba/issues/6067,Failure to spot runaway recursion,bug|bug - segfault,overflow_underflow,overflow_underflow,precision_tolerance,precision_tolerance,3,2,ensemble_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-136,GNF-0012-d3d20064,numba/numba,2988,https://github.com/numba/numba/issues/2988,Support For CPU Atomics,feature_request,performance_only,performance_only,not_numerical_failure,not_numerical_failure,3,2,ensemble_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,not_numerical_failure,no,high,The report is primarily a feature or design request rather than a numerical failure.
V2-ADJ-137,GNF-0071-ca4885e3,numba/numba,4954,https://github.com/numba/numba/issues/4954,Running only CUDA tests results in strange crashes / failures,needtriage|CUDA,dtype_casting,crash_compile,crash_compile,crash_compile,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-138,GNF-0098-a1e24269,numba/numba,2451,https://github.com/numba/numba/issues/2451,test case failure ( segmentation fault ) in ppc64le,,overflow_underflow,needs_review,dtype_casting,dtype_casting,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-139,EGNF1000-0182-2ea1e93e,pytorch/pytorch,180026,https://github.com/pytorch/pytorch/issues/180026,DISABLED test_combo_kernel_yz_overflow (__main__.ComboKernelTestsPerSubkernelBlocks),module: rocm|module: tests|triaged|module: regression|skipped|oncall: pt2|module: inductor|bot-triaged,overflow_underflow,performance_only,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,overflow_underflow,yes,high,"The visible numerical symptom is overflow, underflow, saturation, or out-of-range behavior."
V2-ADJ-140,EGNF1000-0185-b933d61a,pytorch/pytorch,56440,https://github.com/pytorch/pytorch/issues/56440,Raise exception when torch.clamp min value underflows the input tensor's dtype,module: error checking|triaged,overflow_underflow,precision_tolerance,precision_tolerance,precision_tolerance,5,5,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,overflow_underflow,yes,high,"The visible numerical symptom is overflow, underflow, saturation, or out-of-range behavior."
V2-ADJ-141,EGNF1000-0209-4f218aa6,pytorch/pytorch,143821,https://github.com/pytorch/pytorch/issues/143821,triton.codegen_upcast_to_fp32 breaks bitcast/bitwise ops,triaged|module: type promotion|oncall: pt2|module: inductor,dtype_casting,overflow_underflow,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-142,EGNF1000-0330-b37b173e,pytorch/pytorch,141749,https://github.com/pytorch/pytorch/issues/141749,Incorrect error message on incorrect byte boundries on _scaled_mm on fp8,triaged|module: floatx (formerly float8),dtype_casting,overflow_underflow,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-143,EGNF1000-0417-da0aa931,pytorch/pytorch,153044,https://github.com/pytorch/pytorch/issues/153044,Unexpected float32 overflow for amp training with torch.compile,high priority|triaged|months|oncall: pt2|module: pt2-dispatcher|PT2-Bug-Bash,overflow_underflow,nan_inf,precision_tolerance,nan_inf,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,overflow_underflow,yes,high,"The visible numerical symptom is overflow, underflow, saturation, or out-of-range behavior."
V2-ADJ-144,EGNF1000-0626-c9ee41e8,pytorch/pytorch,146129,https://github.com/pytorch/pytorch/issues/146129,torch.compile on Mamba2 model produces NaNs,triaged|oncall: pt2|module: dynamo,dtype_casting,nan_inf,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-145,EGNF1000-0734-bed1028a,pytorch/pytorch,146508,https://github.com/pytorch/pytorch/issues/146508,Something very wrong with float16 CPU implementation,module: performance|module: cpu|triaged|module: half,dtype_casting,overflow_underflow,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-146,EGNF1000-0737-21e044b8,pytorch/pytorch,181663,https://github.com/pytorch/pytorch/issues/181663,torch.softmax is not a true alias for torch.nn.functional.softmax,module: nn|triaged|enhancement|module: ux|bot-triaged,dtype_casting,dtype_casting,nan_inf,nan_inf,3,2,ensemble_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,not_numerical_failure,no,medium,The issue does not show an explicit numerical correctness failure.
V2-ADJ-147,EGNF1000-0927-72bc4252,pytorch/pytorch,29528,https://github.com/pytorch/pytorch/issues/29528,Half precision cdist,module: cuda|triaged|module: half|function request|module: distance functions,not_numerical_failure,precision_tolerance,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-148,GNF-0007-5a435abf,pytorch/pytorch,175156,https://github.com/pytorch/pytorch/issues/175156,[inductor] Multiple randint calls cause inconsistent RNG results between eager and compiled mode after fixing the rng seed,high priority|triaged|module: random|oncall: pt2|module: inductor|PT2-Bug-Bash,dtype_casting,precision_tolerance,precision_tolerance,precision_tolerance,5,5,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-149,GNF-0061-039345f1,pytorch/pytorch,156786,https://github.com/pytorch/pytorch/issues/156786,[inductor] [cpu] `torch.nn.Embedding-torch.index_copy` outputs inconsistent results on cpu inductor,oncall: pt2|oncall: cpu inductor,not_numerical_failure,precision_tolerance,precision_tolerance,precision_tolerance,5,5,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,not_numerical_failure,no,high,The issue does not show an explicit numerical correctness failure.
V2-ADJ-150,GNF-0063-a5f90bd9,pytorch/pytorch,142388,https://github.com/pytorch/pytorch/issues/142388,User-defined way to hook into Inductor autotuning (+ custom op),feature|triaged|module: custom-operators|oncall: pt2|module: inductor|module: pt2-dispatcher,not_numerical_failure,needs_review,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,not_numerical_failure,no,high,The report is primarily a feature or design request rather than a numerical failure.
V2-ADJ-151,GNF-0134-2006d4e1,pytorch/pytorch,180807,https://github.com/pytorch/pytorch/issues/180807,[inductor][static launcher] Missing runtime dtype validation for pointer-typed Triton args can silently produce incorrect results,triaged|module: correctness (silent)|oncall: pt2|module: inductor|bot-triaged,dtype_casting,precision_tolerance,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-152,EGNF1000-0250-384bc5bd,rapidsai/cudf,21082,https://github.com/rapidsai/cudf/issues/21082,[BUG] `numeric_only=True` setting in `.count()` is ineffective,bug|Python,dtype_casting,overflow_underflow,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-153,EGNF1000-0585-e83587d7,rapidsai/cudf,20720,https://github.com/rapidsai/cudf/issues/20720,[BUG] Series setitem raises for safe cases in pandas compatibility mode,bug|Python|cudf.pandas,not_numerical_failure,dtype_casting,dtype_casting,dtype_casting,5,5,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,not_numerical_failure,no,high,The issue does not show an explicit numerical correctness failure.
V2-ADJ-154,EGNF1000-0764-6ee6b355,rapidsai/cudf,8915,https://github.com/rapidsai/cudf/issues/8915,[FEA] A `cudf.dtype` function similar to `np.dtype(...)`,feature request|Python,not_numerical_failure,dtype_casting,dtype_casting,dtype_casting,5,5,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,not_numerical_failure,no,high,The report is primarily a feature or design request rather than a numerical failure.
V2-ADJ-155,EGNF1000-0852-8a1e9435,rapidsai/cudf,3719,https://github.com/rapidsai/cudf/issues/3719,"[BUG] dask groupby-aggregation results are missing keys, causing incorrect values",bug,not_numerical_failure,needs_review,dtype_casting,dtype_casting,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-156,GNF-0003-eaa63fac,rapidsai/cudf,13748,https://github.com/rapidsai/cudf/issues/13748,[BUG] Intermittent failures in test_jaccard_index_random_strings,bug,dtype_casting,performance_only,not_numerical_failure,not_numerical_failure,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-157,GNF-0008-4625af98,rapidsai/cudf,6227,https://github.com/rapidsai/cudf/issues/6227,[BUG] csv writer truncating timestamp data while writing to csv file,bug|libcudf|cuIO,dtype_casting,precision_tolerance,nan_inf,nan_inf,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-158,GNF-0029-5f61e128,rapidsai/cudf,16029,https://github.com/rapidsai/cudf/issues/16029,"[QST] TypeError: Argument 'real' has incorrect type (expected numpy.ndarray, got ndarray)",question,not_numerical_failure,crash_compile,dtype_casting,dtype_casting,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,not_numerical_failure,no,high,The report is a support/API question without an explicit numerical failure.
V2-ADJ-159,GNF-0072-9fba4417,rapidsai/cudf,7088,https://github.com/rapidsai/cudf/issues/7088,[BUG] Overflow ints with nulls is being inferred as float column in CSV reader,bug|libcudf|Python|cuIO,overflow_underflow,overflow_underflow,dtype_casting,dtype_casting,3,2,ensemble_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,overflow_underflow,yes,high,"The visible numerical symptom is overflow, underflow, saturation, or out-of-range behavior."
V2-ADJ-160,GNF-0085-b4ddcf4b,rapidsai/cudf,406,https://github.com/rapidsai/cudf/issues/406,cuDF printing mismatches formatting precision of Pandas DF printing,feature request|Python,dtype_casting,precision_tolerance,dtype_casting,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,not_numerical_failure,no,high,The report is primarily a feature or design request rather than a numerical failure.
V2-ADJ-161,GNF-0122-2172f7de,rapidsai/cudf,17448,https://github.com/rapidsai/cudf/issues/17448,[BUG] Decimal division loses precision when dividing by decimals with fractional parts,question|Python,dtype_casting,precision_tolerance,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,not_numerical_failure,no,high,The report is a support/API question without an explicit numerical failure.
V2-ADJ-162,GNF-0144-bd760235,rapidsai/cudf,22157,https://github.com/rapidsai/cudf/issues/22157,"[FEA] libcudf implementation of ""intuitive"" decimal division",feature request,overflow_underflow,overflow_underflow,not_numerical_failure,not_numerical_failure,3,2,ensemble_disagrees_with_current_gold|low_ensemble_vote_count|review_priority_class,not_numerical_failure,no,high,The report is primarily a feature or design request rather than a numerical failure.
V2-ADJ-163,EGNF1000-0139-5e05ba2a,rapidsai/cuml,5838,https://github.com/rapidsai/cuml/issues/5838,[BUG]Unexpectedly High Forecast Values in Batch Prediction with cuML's Auto ARIMA,bug|? - Needs Triage,dtype_casting,crash_compile,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-164,EGNF1000-0240-3f72ab7f,rapidsai/cuml,4359,https://github.com/rapidsai/cuml/issues/4359,[BUG] double free error on CentOS when import after torchvision.,bug|? - Needs Triage|inactive-30d|inactive-90d,not_numerical_failure,crash_compile,crash_compile,crash_compile,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-165,EGNF1000-0243-c438c027,rapidsai/cuml,7020,https://github.com/rapidsai/cuml/issues/7020,[BUG] Static build of CUML fails with cuvs::cuvs missing target,bug,performance_only,crash_compile,crash_compile,crash_compile,5,5,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,crash_compile,no,medium,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-166,EGNF1000-0652-8b3596cf,rapidsai/cuml,6694,https://github.com/rapidsai/cuml/issues/6694,[dask-cuda] Memory corruption and worker crashes in cuML KMeans with large datasets,bug|Dask / cuml.dask,dtype_casting,overflow_underflow,precision_tolerance,precision_tolerance,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-167,EGNF1000-0994-14243767,rapidsai/cuml,3580,https://github.com/rapidsai/cuml/issues/3580,[FEA] Support cuDF dataframes with Decimal dtype columns as input to estimators,feature request|Tracker|inactive-30d|inactive-90d,performance_only,precision_tolerance,precision_tolerance,precision_tolerance,5,5,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,not_numerical_failure,no,high,The report is primarily a feature or design request rather than a numerical failure.
V2-ADJ-168,EGNF1000-0355-836d146e,triton-lang/triton,6293,https://github.com/triton-lang/triton/issues/6293,[AMD] Enable BufferOps Support with tl.make_block_ptr,performance,dtype_casting,overflow_underflow,overflow_underflow,overflow_underflow,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,performance_only,no,high,"The dominant reported problem is speed, memory use, scheduling, or throughput rather than numerical correctness."
V2-ADJ-169,EGNF1000-0505-f9822e00,triton-lang/triton,5446,https://github.com/triton-lang/triton/issues/5446,Triton generates incorrect MLIR code when assigning values to elements of a `tuple` in the body of an `if` statement,bug,dtype_casting,overflow_underflow,overflow_underflow,overflow_underflow,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-170,EGNF1000-0905-a5c799ec,triton-lang/triton,7982,https://github.com/triton-lang/triton/issues/7982,Bug: tt.dot_scaled fails with multi-CTA (num_ctas > 1),bug,not_numerical_failure,needs_review,crash_compile,crash_compile,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,crash_compile,no,medium,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-171,GNF-0077-892468a4,triton-lang/triton,5065,https://github.com/triton-lang/triton/issues/5065,triton 3.0.0 got FP8 GEMM precision issue with CUDA sm89,,dtype_casting,precision_tolerance,precision_tolerance,precision_tolerance,5,5,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-172,GNF-0079-ec781ba7,triton-lang/triton,2398,https://github.com/triton-lang/triton/issues/2398,`realloc(): invalid pointer` when parsing when Triton is built with clang,,overflow_underflow,crash_compile,dtype_casting,dtype_casting,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,overflow_underflow,yes,high,"The visible numerical symptom is overflow, underflow, saturation, or out-of-range behavior."
V2-ADJ-173,GNF-0140-0369d89c,triton-lang/triton,187,https://github.com/triton-lang/triton/issues/187,RuntimeError when running matrix mutliplication example : CUDA: Error- invalid ptx,,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,5,5,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-174,GNF-0148-5dbeb416,triton-lang/triton,2513,https://github.com/triton-lang/triton/issues/2513,Understanding Triton GEMM FP8 performance,,dtype_casting,performance_only,performance_only,performance_only,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold|review_priority_class,performance_only,no,high,"The dominant reported problem is speed, memory use, scheduling, or throughput rather than numerical correctness."
V2-ADJ-175,EGNF1000-0903-c608ae65,cupy/cupy,8261,https://github.com/cupy/cupy/issues/8261,`cupy.cuda.compile_with_cache` vs `cupy.RawModule`,contribution welcome|cat:document,precision_tolerance,needs_review,overflow_underflow,overflow_underflow,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,not_numerical_failure,no,high,The report is primarily documentation-related rather than a numerical failure.
V2-ADJ-176,GNF-0023-93595bc9,cupy/cupy,9907,https://github.com/cupy/cupy/issues/9907,`cupyx.scipy.special.erfcx` not working,contribution welcome|cat:numpy-compat|prio:medium,crash_compile,dtype_casting,dtype_casting,dtype_casting,5,5,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-177,GNF-0039-1a4af8a4,cupy/cupy,9777,https://github.com/cupy/cupy/issues/9777,CuPy v14.0.0+ is buggy in a conda env,cat:bug,dtype_casting,needs_review,dtype_casting,dtype_casting,2,0,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin|review_priority_class,dtype_casting,yes,high,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-178,EGNF1000-0114-aeea4c0d,jax-ml/jax,21299,https://github.com/jax-ml/jax/issues/21299,Can't build jaxlib in GH200,bug|NVIDIA GPU,crash_compile,crash_compile,dtype_casting,not_numerical_failure,3,2,ensemble_disagrees_with_current_gold|low_ensemble_vote_count,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-179,EGNF1000-0166-b67c222e,jax-ml/jax,27349,https://github.com/jax-ml/jax/issues/27349,Gamma variate gradients don't seem to pass check_grads,bug,crash_compile,precision_tolerance,dtype_casting,dtype_casting,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-180,EGNF1000-0317-3506c4b1,jax-ml/jax,33224,https://github.com/jax-ml/jax/issues/33224,conv_general_dilated fails on older GPUs (compute cap < 7.5),bug,crash_compile,needs_review,dtype_casting,dtype_casting,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,crash_compile,no,high,"The dominant user-visible failure is a compile, build, runtime exception, or crash."
V2-ADJ-181,EGNF1000-0453-3486c79c,jax-ml/jax,32242,https://github.com/jax-ml/jax/issues/32242,cuDNN dot_product_attention NaNs with FP32 bias,bug,nan_inf,nan_inf,precision_tolerance,precision_tolerance,3,2,ensemble_disagrees_with_current_gold|low_ensemble_vote_count,nan_inf,yes,high,"The visible numerical symptom is NaN, Inf, or another non-finite value."
V2-ADJ-182,EGNF1000-0723-208b9941,jax-ml/jax,3302,https://github.com/jax-ml/jax/issues/3302,bfloat16/float32 memory requirements seem off,bug,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,dtype_casting,yes,medium,"The report centers on dtype support, conversion, promotion, or type-specific behavior."
V2-ADJ-183,EGNF1000-0944-4c50d62a,jax-ml/jax,30593,https://github.com/jax-ml/jax/issues/30593,`jax.nn.dot_product_attention` cuDNN implementation only supports bias gradient when the batch size is 1 while cuDNN frontend attention documentation states that forward and backward conditions are the same.,bug|NVIDIA GPU,dtype_casting,precision_tolerance,dtype_casting,dtype_casting,3,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin|review_priority_class,not_numerical_failure,no,high,The report is primarily documentation-related rather than a numerical failure.
V2-ADJ-184,GNF-0103-f835a9bf,jax-ml/jax,4493,https://github.com/jax-ml/jax/issues/4493,Building on linux with ppc64le CPU,contributions welcome,precision_tolerance,needs_review,overflow_underflow,overflow_underflow,4,3,ensemble_disagrees_with_current_gold|candidate_label_disagrees_with_current_gold,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
V2-ADJ-185,GNF-0152-d8097288,jax-ml/jax,28547,https://github.com/jax-ml/jax/issues/28547,"`special.betainc`, `stdtr`, and `stdtrit` are very slow",bug,not_numerical_failure,performance_only,not_numerical_failure,not_numerical_failure,2,0,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin|review_priority_class,performance_only,no,high,"The dominant reported problem is speed, memory use, scheduling, or throughput rather than numerical correctness."
V2-ADJ-186,GNF-0156-b72349bc,jax-ml/jax,17912,https://github.com/jax-ml/jax/issues/17912,"AOT FLOPS Calculation Doesn't Work, HLO FLOPS Calculation Possibly Wrong",bug,not_numerical_failure,crash_compile,not_numerical_failure,not_numerical_failure,2,1,candidate_label_disagrees_with_current_gold|low_ensemble_vote_count|low_ensemble_margin|review_priority_class,precision_tolerance,yes,high,"The report centers on wrong numerical output, accuracy, tolerance, nondeterminism, or approximate arithmetic."
