blind_id,repository,issue_number,url,title,github_labels,issue_body_excerpt,comments_excerpt,round2_primary_failure_label,round2_secondary_cause_labels_pipe_separated,round2_is_true_numerical_failure,round2_evidence_quote,round2_confidence_high_medium_low,round2_notes
GNF-0158-41ca2b85,cupy/cupy,8193,https://github.com/cupy/cupy/issues/8193,"`matmul` VRAM outage that affects ubuntu, but runs okay on ubuntu inside WSL2",issue-checked,"### Description Hi devs I was using `cupy.matmul` and got out-of-memory errors when using generic ubuntu. The same code strangely works on ubuntu WSL2, with a GPU that has the same amount of memory. Also, although on WSL2 that both `matmul` calls would work, the 2nd way (`ab_bad = cp.matmul(a_bad, b_bad)`) is a lot slower than the 1st way (`ab_ok = cp.matmul(a_ok, b_ok)`). I guess the time different might makes sense for they were possibly executed differently, but on the other hand the two ways are essentially doing the same thing here... thank you for looking into this! the error message i got ``` Traceback (most recent call last): File ""/home/tmp.py"", line 18, in <module> ab_bad = cp.matmul(a_bad, b_bad) ^^^^^^^^^^^^^^^^^^^^^^^ File ""/home/conda/lib/python3.11/site-packages/cupy/_core/_gufuncs.py"", line 683, in __call__ self._apply_func_to_inputs( File ""/home/conda/lib/python3.11/site-packages/cupy/_core/_gufuncs.py"", line 397, in _apply_func_to_inputs func(*args, out=outs) File ""cupy/_core/_routines_linalg.pyx"", line 809, in cupy._core._routines_linalg.matmul File ""cupy/_core/_routines_linalg.pyx"", line 891, in cupy._core._routines_linalg.matmul File ""cupy/_core/core.pyx"", line 2731, in cupy._core.core.ascontiguousarray File ""cupy/_core/core.pyx"", line 132, in cupy._core.core.ndarray.__new__ File ""cupy/_core/core.pyx"", line 220, in cupy._core.core._ndarray_base._init File ""cupy/cuda/memory.pyx"", line 738, in cupy.cuda.memory.alloc File ""cupy/cuda/memory.pyx"", line 1424, in cupy.cuda.memory.MemoryPool.malloc File ""cupy/cuda/memory.pyx"", line 1445, in cupy.cuda.memory.MemoryPool.malloc File ""cupy/cuda/memory.pyx"", line 1116, in cupy.cuda.memory.SingleDeviceMemoryPool.malloc File ""cupy/cuda/memory.pyx"", line 1137, in cupy.cuda.memory.SingleDeviceMemoryPool._malloc F...","Seems that the shape `(500, 1, 5, 3400)` is reshaped here to `(500, 80, 5, 3400)` then ascontiguousarray is called. I wonder why it runs on WSL2 machine without the same OoM. https://github.com/cupy/cupy/blob/64387fa95d339127b76b81d8459ffca5d2e28bc1/cupy/_core/_gufuncs.py#L468-L473 The behavior on WSL2 was also quite strange. I tried follow the error message stack I got from generic Ubuntu and set a breakpoint in `cupy._core._gufuncs` on WSL2 Ubuntu. (I use vscode for breakpoint) WSL2 will also hit the out-of-memory error if the breakpoint in `cupy` is active, and if I deactivate the breakpoint, the code works again (in WSL2). This is not just same system running two different OSs, but two different systems with different drivers, CUDA Toolkits, and even GPUs. I am not sure what's the point of comparison? Ah, sry i wasn't aware of that. I tried different cuda and driver versions on generic ubuntu and they all failed. (Combinations of: OS 18.04, 22.04; cuda 11.8, 12.1, 12.3; drivers 520, 530, 545. No change on GPU though, always 1050ti with generic Ubuntu) (more edit: i forgot that i also tried w/ OS 20.04, cuda 12.3, driver 545 on 3090ti, generic Ubuntu. It also failed, except I need to use larger `s0, s1, s2, s3`). Essentially i was hoping `ab_bad = cp.matmul(a_bad, b_bad)` would also work on generic Ubuntu. I assumed that the failed `matmul` was unnecessarily mallocating for the element-wise multiplication step of a matmul, before the reduce summation step. Then I found that probably wasn't the case since it worked on WSL2. So I thought there was maybe a flag that prevented `cupy` on generic Ubuntu from smartly handling the matmul w/o a ridiculous malloc, and something could be done about it... To me, the main issue here is the somewhat ridiculous memory footprint ...",,,,,,
GNF-0159-f17202a4,pytorch/pytorch,182554,https://github.com/pytorch/pytorch/issues/182554,Release 2.12 validations checklist and cherry-picks,triaged|release tracker,"# Release 2.12 validations checklist and cherry-picks This issue tracks validation items and cherry-picks for the PyTorch 2.12 release. Content is sourced from: - [Milestone 2.12.0](https://github.com/pytorch/pytorch/milestone/63) open and closed issues (excluding [RFC] issues) - [Release Tracker #180506](https://github.com/pytorch/pytorch/issues/180506) cherry-picks to the [release/2.12](https://github.com/pytorch/pytorch/tree/release/2.12) branch Release branch CI status: [HUD](https://hud.pytorch.org/hud/pytorch/pytorch/release%2F2.12) ## High Priority - [ ] validate torchaudio 2.11 build cuda 13.2. Validation workflows: https://github.com/pytorch/test-infra/actions/runs/25443082712/job/74676558285 @NicolasHug - [x] [vllm] vllm::sparse_attn_indexer custom op output aliases input — now hard-errors with new torch.compile aliasing check (DeepSeek-V3.2) https://github.com/pytorch/pytorch/issues/182006 - @huydhn - [x] [torch 2.12] umbrella issue - vLLM CI failures https://github.com/pytorch/pytorch/issues/180899 - @atalman - [ ] [hi-pri] 2026.04.24 Pytorch nightly wheel for Windows is non functional (LE: cuDNN DLLs are missing, manually adding them solves the issue) https://github.com/pytorch/pytorch/issues/181375 - @jovan2009 - [x] [vllm] [triton 3.7] PassManager::run failed in make_ttgir when compiling vLLM _penalties_kernel https://github.com/pytorch/pytorch/issues/180908 - @atalman - [ ] [hi-pri] [COMPILE] torch compile is broken with autograd.Function with completely incorrect outputs most of the times in PyTorch 2.11 https://github.com/pytorch/pytorch/issues/180642 - @mayank31398 - [x] [hi-pri] [ROCm][Release Blocker] All ROCm 7.1/7.2 nightly builds broken since March 29 https://github.com/pytorch/pytorch/issues/179524 - @atalman - [ ] [hi-pri] PyTorch CPU wheel ...",,,,,,,
GNF-0164-cdeaf26a,triton-lang/triton,4310,https://github.com/triton-lang/triton/issues/4310,Latest nightly triton causes my custom fused attention kernel to output incorrect results.,,"Hello, guys. Thank you for all your great work on this awesome project! I am currently building a new deep learning acceleration framework with it. But I have some problems with it now. Hope you could give me a help. I am currently working with `nightly torch`, which is installed by: ```bash pip3 install --pre -U torch==2.5.0.dev20240629 --index-url https://download.pytorch.org/whl/nightly/cu124 ``` This version of `pytorch` ships with a quite new version of `trion`, that is: ```bash pip3 list | grep triton pytorch-triton 3.0.0+dedb7bdf33 ``` This `triton` can be installed with `pip3 install --pre -U pytorch_triton==3.0.0+dedb7bdf33 --index-url https://download.pytorch.org/whl/nightly/cu124` Ok, then I have a quite complex fused attention kernel. In fact, it is written with `torchinductor` as a `TritonTemplate`, and is expected to have a very impressive performance. Now I have extracted the code the generated from `torch_compile_debug` folder. I also add a test assert to it to check if the output is correct. ```python # AOT ID: ['1_inference'] from ctypes import c_void_p, c_long import torch import math import random import os import tempfile from math import inf, nan from torch._inductor.hooks import run_intermediate_hooks from torch._inductor.utils import maybe_profile from torch._inductor.codegen.memory_planning import _align as align from torch import device, empty_strided from torch._inductor.async_compile import AsyncCompile from torch._inductor.select_algorithm import extern_kernels from torch._inductor.codegen.multi_kernel import MultiKernelCall aten = torch.ops.aten inductor_ops = torch.ops.inductor _quantized = torch.ops._quantized assert_size_stride = torch._C._dynamo.guards.assert_size_stride empty_strided_cpu = torch._C._dynamo.guards._empty_strided_cpu ...","cc: @bertmaher , I'm guessing this is using the new triton 3.0 branch? Not sure how to tell which triton hash is being used there. > cc: @bertmaher , I'm guessing this is using the new triton 3.0 branch? Not sure how to tell which triton hash is being used there. Thank you for your quick response. This should be the upcoming 3.0 version of triton. The commit hash is in the packaged wheel file name. Another hint is that if I use fp32 dot accumulation instead of fp16, the output will be correct.",,,,,,
GNF-0166-2dbedde8,rapidsai/cudf,8230,https://github.com/rapidsai/cudf/issues/8230,Remove `volatile` usage in `rolling_detail.cuh` where not required,libcudf|improvement,"In the device code in `rolling_detail.cuh`, there are variables declared as `volatile` to work around compiler optimizations in CUDA 10.x. E.g.: ```c++ // declare this as volatile to avoid some compiler optimizations that lead to incorrect results // for CUDA 10.0 and below (fixed in CUDA 10.1) volatile cudf::size_type count = 0; ``` Given that CUDF 0.20 supports CUDA 11.0+, it should now be safe to remove this comment, and the `volatile` attributes. If not handled in #8158, this can be addressed after #8158 is merged.","This issue has been labeled `inactive-90d` due to no recent activity in the past 90 days. Please close this issue if no further response or action is needed. Otherwise, please respond with a comment indicating any updates or changes to the original issue and/or confirm this issue still needs to be addressed. This was resolved in #12088",,,,,,
GNF-0167-13076e98,triton-lang/triton,8890,https://github.com/triton-lang/triton/issues/8890,Binary `max` slow by 2.11× on size 1024,needs reproducer,"### Describe the bug Tile-CBDetect (our Tile-language bug detection tool) detected a performance bottleneck in the `max` binary operator. For input length 1024, Triton is **2.11× slower** than PyTorch. This may indicate issues in tile mapping or launch configuration.","Editing the vector-add tutorial to compute the maximum gives almost identical perf between torch and triton. Closing unless we can get a reproducer. This is the code that we used ```python import time import torch import triton import triton.language as tl DEFAULT_BLOCK = 1024 DEFAULT_WARPS = 4 DEFAULT_STAGES = 2 BINARY_OPS = [""add"", ""sub"", ""mul"", ""div"", ""max"", ""min""] BINARY_ID = {name:i for i,name in enumerate(BINARY_OPS)} def _cuda_sync(): if torch.cuda.is_available(): torch.cuda.synchronize() def time_ms(fn, *args, warmup=1, iters=1, **kwargs): try: for _ in range(warmup): _ = fn(*args, **kwargs) _cuda_sync() t0 = time.perf_counter() out = None for _ in range(iters): out = fn(*args, **kwargs) _cuda_sync() t1 = time.perf_counter() return out, (t1 - t0) * 1000.0 / iters, None except Exception: return None, float(""nan""), traceback.format_exc(limit=2) @triton.jit def _binary_kernel(X, Y, Z, n_elements, OP_ID: tl.constexpr, BLOCK: tl.constexpr): pid = tl.program_id(0) offs = pid * BLOCK + tl.arange(0, BLOCK) mask = offs < n_elements x = tl.load(X + offs, mask=mask, other=0.0).to(tl.float32) y = tl.load(Y + offs, mask=mask, other=0.0).to(tl.float32) if OP_ID == 0: z32 = x + y elif OP_ID == 1: z32 = x - y elif OP_ID == 2: z32 = x * y elif OP_ID == 3: z32 = x / y elif OP_ID == 4: z32 = tl.where(x > y, x, y) elif OP_ID == 5: z32 = tl.where(x < y, x, y) else: z32 = x tl.store(Z + offs, z32, mask=mask) def triton_binary(x: torch.Tensor, y: torch.Tensor, op_name: str): op = op_name.lower() if op not in BINARY_ID: raise RuntimeError(f""UNSUPPORTED binary op: {op}"") if x.shape != y.shape: raise RuntimeError(""shape mismatch for binary op"") n = x.numel() z = torch.empty_like(x, dtype=torch.float32) grid = (triton.cdiv(n, DEFAULT_BLOCK),) _binary_kernel[grid]( x, y, z, n, OP_ID=BIN...",,,,,,
GNF-0168-49dcb998,cupy/cupy,4093,https://github.com/cupy/cupy/issues/4093,A question about conversion from PyTorch Tensor,,"Hello~ I have a question about how to convert `cupy.array` from `torch.tensor`. Currently, I found `x = cupy.fromDlpack(torch.utils.dlpack.to_dlpack(x))` can handle this, but I'm not sure if there's a performance issue. Is there any faster method to do this? Thank you so much~","Yes there will be a small overhead via the DLpack conversion (no data copy on GPU, but some processing on CPU). You should be able to just pass a `torch.tensor` to any CuPy array creation routines like `cupy.array`. The CUDA Array Interface will be utilized for zero copy, but the overhead should be much smaller. FYI CuPy recently launched a Gitter channel: https://gitter.im/cupy/community. Feel free to ask questions there or on Stack Overflow (with a `cupy` tag)! thanks for your quick response~",,,,,,
GNF-0169-cf25d953,jax-ml/jax,18672,https://github.com/jax-ml/jax/issues/18672,Incorrect flop count estimate using remat scan,bug,"### Description This was [originally posted](https://github.com/google/flax/issues/3492) as a Flax issue, but the developers recommended posting here. ### Problem you have encountered: When using flax.linen.remat_scan for constant-time compilation w.r.t. depth, our team is encountering an error in the estimated FLOP count for the compiled training step. In particular, we are observing that the estimated flop count is _lower_ than the product of the batch size per device times the model parameters, which is impossible, since the gradient of the loss must be computed for each example separately, then summed. The issue goes away when using a for-loop to iterate over layers instead, even though the parameter count is verified to be the same for both models. The flop count estimate changes slightly for jit vs pmap, but the issue of a clearly erroneous flop count is only observed when using flax.linen.remat_scan. ### Steps to reproduce: A *minimal example*. ``` from typing import Dict from typing import Tuple from typing import Type import flax.linen as nn import jax import jax.numpy as jnp import optax from absl import app from absl import flags from absl import logging from flax import jax_utils from flax.training import common_utils from flax.training.train_state import TrainState FLAGS = flags.FLAGS flags.DEFINE_boolean(""use_remat_scan"", True, ""Use remat_scan?"") BSZ = 8 D_MODEL = 10 D_FF = 40 N_LAYER = 24 class MLP(nn.Module): d_model: int d_ff: int @nn.compact def __call__(self, x): af1 = nn.Dense(self.d_ff)(x) af2 = nn.Dense(self.d_model)(jax.nn.silu(af1)) return x + af2 class StackedMLPsRematted(nn.Module): d_model: int d_ff: int n_layer: int @nn.compact def __call__(self, x): return nn.remat_scan(MLP, lengths=(self.n_layer, 1))( d_model=self.d_model, d_ff=self.d_ff...","FYI I think `jax.lax.scan` cost estimate incorrect - https://colab.research.google.com/gist/romanngg/8ecb3ee2d27f341758b221d16be8fcb4/scan_wrong_cost.ipynb (Filed internally as b/202218145), so perhaps it causes the mismatch here.",,,,,,
GNF-0171-20358422,jax-ml/jax,9591,https://github.com/jax-ml/jax/issues/9591,Attempt to perform FFT requiring batched cufft plan of size > 4 GB causes coredump,bug|XLA|P1 (soon)|NVIDIA GPU,"Attempting to perform a somewhat large FFT results in a coredump rather than an OOM RuntimeError. On my 32 GB v100 GPU, the following code illustrates the problem: ```python import jax import jaxlib from jax import jit, vmap import jax.numpy as jnp import numpy as onp jax.config.update('jax_enable_x64', True) # allows use of float64 print(f'{jax.devices()[0].device_kind = }') print(f'{jax.__version__ = }, {jaxlib.__version__ = }') s = jnp.ones(2**31 // onp.float64(0).itemsize) # make a 2 GB array t = jnp.ones(s.shape[0]+1) # make a 2 GB + 8 B array # Works fine try: print(f'Attempting {s.shape = }, {s.nbytes = }, {s.dtype = }') jnp.fft.fft(s).block_until_ready() print('FFT on 2GB array succeeded') except RuntimeError as e: print('2 GB Failed.') # coredumps: try: print(f'Attempting {t.shape = }, {t.nbytes = }, {t.dtype = }') jnp.fft.fft(t).block_until_ready() print('FFT on 2 GB + 8 B array succeeded') except RuntimeError as e: print('FFT on 2 GB + 8 B array failed') print('Finished all tests') # never reached ``` This results in the following output for me: ``` jax.devices()[0].device_kind = 'Tesla V100-DGXS-32GB' jax.__version__ = '0.3.0', jaxlib.__version__ = '0.3.0' Attempting s.shape = (268435456,), s.nbytes = 2147483648, s.dtype = dtype('float64') FFT on 2GB array succeeded Attempting t.shape = (268435457,), t.nbytes = 2147483656, t.dtype = dtype('float64') 2022-02-16 07:43:08.806443: F external/org_tensorflow/tensorflow/stream_executor/cuda/cuda_fft.cc:439] failed to initialize batched cufft plan with customized allocator: Failed to make cuFFT batched plan. Aborted (core dumped) ``` Also: even if this is fixed to result in a RuntimeError rather than a coredump, is there some way around this relatively small size limitation? I am using `jnp.fft.rfft2` to perform ...","Thanks for the report, this looks to be an XLA issue. I filed an internal bug for the XLA folks (Google bug b/219941181). I met this issue as well! I am able to ""fix"" this issue by adding: ```python import os os.environ['XLA_PYTHON_CLIENT_PREALLOCATE'] ='false' os.environ['XLA_PYTHON_CLIENT_ALLOCATOR']='platform' os.environ['TF_FORCE_GPU_ALLOW_GROWTH'] = 'true' ``` to the head of the file. @hawkinsp Do you have any updates on this issue.? Hi, I am blocked by this exact issue using + jax 0.2.27 + jaxlib 0.1.75+cuda11.cudnn82 + nvidia a100 card with 80 GB of memory The error is reproduced below. I am not familiar with google's ticketing and could not find ticket b/219941181. Has this issue been resolved? With thanks! ------------------------------------------------------------------------ 2022-07-06 22:48:01.859405: F external/org_tensorflow/tensorflow/stream_executor/cuda/cuda_fft.cc:439] failed to initialize batched cufft plan with customized allocator: Allocating 5945425920 bytes exceeds the memory limit of 4294967296 bytes. NB: 4294967296 bytes == 4 GB There has been some progress on this issue but it isn't completely fixed. I think the main restriction is that for large FFTs the FFT length must be factorizable into primes smaller than 127, which is a limitation we inherit from https://docs.nvidia.com/cuda/cufft/index.html#function-cufftmakeplanmany64 Other than that it's possible things just work now with a jaxlib built from head.",,,,,,
GNF-0172-1596bb30,pytorch/pytorch,167050,https://github.com/pytorch/pytorch/issues/167050,"Enabling `triton.native_matmul` results in ""ValueError: numel (2097152) exceeds triton maximum tensor numel (1048576)""",needs reproduction|triaged|oncall: pt2|module: inductor,"### 🐛 Describe the bug Logs: ``` Inductor Compilation: 100%|██████████| 74/74 [00:02<00:00, 35.82it/s] W1105 12:20:48.110000 3864099 site-packages/torch/_inductor/debug.py:510] [0/0] model__0_inference_0 debug trace: /home/ace/openpi/examples/torch_compile_debug/run_2025_11_05_12_16_36_420932-pid_3864099/torchinductor/model__0_inference_0.0 E1105 12:22:10.548000 3864099 site-packages/torch/_inductor/runtime/triton_heuristics.py:803] Triton compilation failed: triton_red_fused__to_copy__unsafe_view_add_mean_mm_mul_pow_rsqrt_t_view_52 E1105 12:22:10.548000 3864099 site-packages/torch/_inductor/runtime/triton_heuristics.py:803] def triton_red_fused__to_copy__unsafe_view_add_mean_mm_mul_pow_rsqrt_t_view_52(in_ptr0, in_ptr1, in_ptr2, in_ptr3, in_ptr4, in_ptr5, out_ptr0, out_ptr1, ynumel, xnumel, r0_numel, YBLOCK : tl.constexpr, XBLOCK : tl.constexpr, R0_BLOCK : tl.constexpr): E1105 12:22:10.548000 3864099 site-packages/torch/_inductor/runtime/triton_heuristics.py:803] ynumel = 1068 E1105 12:22:10.548000 3864099 site-packages/torch/_inductor/runtime/triton_heuristics.py:803] xnumel = 16384 E1105 12:22:10.548000 3864099 site-packages/torch/_inductor/runtime/triton_heuristics.py:803] r0_numel = 2048 E1105 12:22:10.548000 3864099 site-packages/torch/_inductor/runtime/triton_heuristics.py:803] rnumel = r0_numel E1105 12:22:10.548000 3864099 site-packages/torch/_inductor/runtime/triton_heuristics.py:803] RBLOCK: tl.constexpr = R0_BLOCK E1105 12:22:10.548000 3864099 site-packages/torch/_inductor/runtime/triton_heuristics.py:803] yoffset = tl.program_id(1).to(tl.int64) * YBLOCK E1105 12:22:10.548000 3864099 site-packages/torch/_inductor/runtime/triton_heuristics.py:803] yindex = yoffset + tl.arange(0, YBLOCK)[:, None, None].to(tl.int64) E1105 12:22:10.548000 3864099 site-packages...",Note: native matmul is still experimental,,,,,,
GNF-0174-e7b5adf3,numba/numba,9109,https://github.com/numba/numba/issues/9109,various seg faults on Debian arm64 with numba 0.57.1,bug - segfault,"This may be related to #6657 but I'm not sure. ## Reporting a bug - [X] I have tried using the latest released version of Numba 0.57.1 (with a few debian patches) output of numba -s after the stack trace - [X] I have included a self contained code sample to reproduce the problem. i.e. it's possible to run as 'python bug.py'. While running the full test suite on arm64 I had encountered various segfaults. Once I got a system with gdb available the first one encounted by numba.runtests is test_dictobject.py test_007_collision_check Here's the start of a gdb stack trace generated by cp numba/tests/test_dictobject.py ~ gdb /usr/bin/python3 set args test_dictobject.py run bt full ``` #0 0x00000508c85f7c08 in ?? () No symbol table info available. #1 0x0000ffffed2a4ab4 in NRT_MemInfo_call_dtor (mi=0x23ba9a0) at numba/core/runtime/nrt.cpp:401 No locals. #2 0x0000ffffed2a4b20 in NRT_MemInfo_release (mi=<optimized out>) at numba/core/runtime/nrt.cpp:412 No locals. #3 0x0000ffffed2a1d08 in MemInfo_dealloc (self=0xffffe0355770) at numba/core/runtime/_nrt_python.c:137 No locals. #4 0x000000000051a598 in _Py_Dealloc (op=<optimized out>) at ../Objects/object.c:2390 type = <optimized out> dealloc = <optimized out> type = <optimized out> dealloc = <optimized out> #5 Py_DECREF (op=<optimized out>) at ../Include/object.h:538 No locals. #6 Py_XDECREF (op=<optimized out>) at ../Include/object.h:602 No locals. #7 _PyObject_FreeInstanceAttributes (self=0xffffe04a5fd0) at ../Objects/dictobject.c:5583 i = 1 tp = <optimized out> values_ptr = 0xffffe04a5fb0 values = 0xffffe04e5150 keys = 0x1a11330 tp = <optimized out> values_ptr = <optimized out> --Type <RET> for more, q to quit, c to continue without paging-- values = <optimized out> keys = <optimized out> i = <optimized out> #8 subtype_deallo...","Hi @detrout, thanks for the report. I'll put this issue up for discussion at the next triage meeting. May be related to https://github.com/numba/numba/issues/8703 and https://github.com/numba/numba/issues/6659 Thanks. I had been involved with #8703. And what'd happened is we'd backported a whole bunch of the Python 3.11 work to 0.56.4, and it worked well enough that at least other packages test suites could pass. For what I reported now, I'd dumped the python3.11 compatibility patches and then upgraded to 0.57.1. I had been hoping that 0.57.1 would fix the arm64 crashes we were having with our hacked 0.56.4, but the crashes seem similar. Is there an environment variable one can set to get debug symbols for the compiled code? or do you have to modify the njit decorator with debug=True? Hi @detrout, you can enable debug with `NUMBA_DEBUGINFO=1`. See https://numba.readthedocs.io/en/stable/reference/envvars.html#envvar-NUMBA_DEBUGINFO Also, it might be good to disable LLVM optmizer with `NUMBA_OPT=0`. May be related to https://github.com/numba/numba/issues/9001 - it is on my to-do list to fix that, and may resolve this issue. I couldn't replicate the first test case you had in 9001 because we don't have numba available. I did try running your second test case under gdb. ``` $ gdb /usr/bin/python3 (gdb) set args -m unittest -vb numba.tests.test_stencils.TestManyStencils.test_basic40 (gdb) run Starting program: /usr/bin/python3 -m unittest -vb numba.tests.test_stencils.TestManyStencils.test_basic40 Downloading separate debug info for system-supplied DSO at 0xfffff7ffb000 [Thread debugging using libthread_db enabled] Using host libthread_db library ""/lib/aarch64-linux-gnu/libthread_db.so.1"". [New Thread 0xfffff5c5f1a0 (LWP 2622410)] [New Thread 0xfffff344f1a0 (LWP 2622411)]...",,,,,,
GNF-0177-39a0d983,pytorch/pytorch,148345,https://github.com/pytorch/pytorch/issues/148345,Installation of `pytorch==2.6.0+cu124` doesn't install `triton` and `nvidia` libraries,module: binaries|triaged|needs design,"### 🐛 Describe the bug On ubuntu 22.04, if we run the following command: ``` pip3.11 install --no-cache-dir --find-links https://download.pytorch.org/whl/torch/ torch==2.6.0+cu124 ``` This installs PyTorch from: ``` https://download.pytorch.org/whl/cu124_full/torch-2.6.0%2Bcu124-cp311-cp311-linux_x86_64.whl.metadata ``` and this doesn't install the `nvidia` libraries and `triton` that should be dependencies. Doing the same with `torch==2.5.1+cu124` does install the correct dependencies so this seems to be a regression. ### Versions ``` PyTorch version: 2.6.0+cu124 Is debug build: False CUDA used to build PyTorch: 12.4 ROCM used to build PyTorch: N/A OS: Ubuntu 22.04.4 LTS (x86_64) GCC version: (Ubuntu 11.4.0-1ubuntu1~22.04) 11.4.0 Clang version: Could not collect CMake version: Could not collect Libc version: glibc-2.35 Python version: 3.11.0rc1 (main, Aug 12 2022, 10:02:14) [GCC 11.2.0] (64-bit runtime) Python platform: Linux-5.15.0-101-generic-x86_64-with-glibc2.35 Is CUDA available: True CUDA runtime version: 12.4.131 CUDA_MODULE_LOADING set to: LAZY GPU models and configuration: GPU 0: NVIDIA A100-SXM4-80GB GPU 1: NVIDIA A100-SXM4-80GB GPU 2: NVIDIA A100-SXM4-80GB GPU 3: NVIDIA A100-SXM4-80GB GPU 4: NVIDIA A100-SXM4-80GB GPU 5: NVIDIA A100-SXM4-80GB GPU 6: NVIDIA A100-SXM4-80GB GPU 7: NVIDIA A100-SXM4-80GB Nvidia driver version: 535.129.03 cuDNN version: Probably one of the following: /usr/lib/x86_64-linux-gnu/libcudnn.so.9.1.0 /usr/lib/x86_64-linux-gnu/libcudnn_adv.so.9.1.0 /usr/lib/x86_64-linux-gnu/libcudnn_cnn.so.9.1.0 /usr/lib/x86_64-linux-gnu/libcudnn_engines_precompiled.so.9.1.0 /usr/lib/x86_64-linux-gnu/libcudnn_engines_runtime_compiled.so.9.1.0 /usr/lib/x86_64-linux-gnu/libcudnn_graph.so.9.1.0 /usr/lib/x86_64-linux-gnu/libcudnn_heuristic.so.9.1.0 /usr/lib...",As per https://pytorch.org/get-started/locally/ Correct pip install command for CUDA 12.4 builds are: ``` pip3 install torch ``` or ``` pip install torch --index-url https://download.pytorch.org/whl/cu124 ``` This is related to Special Wheel built for Colab integration: https://github.com/googlecolab/colabtools/issues/5045#issue-2788233189 We need to strip from including this wheel: https://download.pytorch.org/whl/cu124_full/torch-2.6.0%2Bcu124-cp311-cp311-linux_x86_64.whl#sha256=0851a56527529b135e1f44e6b5826effb8f6a19368d9eaba9104d94a7b21affc in the https://download.pytorch.org/whl/torch/index.html @atalman Do we have any document/notiion on what should/should not be included in `https://download.pytorch.org/whl/torch`? (I remember seeing an issue long time ago about those `+foobar` suffixes and how they are incompatible with some versions of potery/UV I.e. following should work ``` pip3.11 install --no-cache-dir --find-links https://download.pytorch.org/whl/cu124/torch/ torch==2.6.0 ``` And indeed saying that one wants to download something from `https://download.pytorch.org/whl/torch/` is ambigous (and perhaps we should slap a big warning on the index about it),,,,,,
GNF-0178-7e3074ef,numba/numba,10116,https://github.com/numba/numba/issues/10116,[Feature request] Vulkan Target,feature_request,"I was trying different python parallelization/jit frameworks like jax and taichi, but I am always coming back to Numba due to it being beginner friendly and one can gradually increase the efficiency with further understanding. With that being said, I was a bit sad to see that only CUDA was supported as a GPU backend (now it is managed with a [plugin by nvidia](https://github.com/NVIDIA/numba-cuda) themselves) while the support for AMD (ROCm) was first added and then removed. Supporting all of the platforms would be a huge endeavor for a project like Numba, so a simpler alternative would be great to have. While exploring taichi I discovered that they support multiple ""backends"", and one of them were OpenGL/Vulkan. While the multiple backends enabled to write one kernel, which could be executed onto multiple platforms, I was more surprised to see OpenGL/Vulkan support, which meant I was kinda platform agnostic, as long as the target platform could setup/run OpenGL/Vulkan. Since OpenGL is a bit older, I was wondering how hard it would be to support Vulkan as a backend for Numba. While the performance would not be on par as using native APIs/frameworks, it would still be a huge benefit and make using different hardware much easier! There has been a comment regarding using the Vulkan LLVM as an intermediate step for Apples Metal API: https://github.com/numba/numba/issues/5706#issuecomment-985233765 I have no experience in such matters, but if someone could give me some hints where to lookup stuff, I could maybe start with a proof of concept!","Thanks for opening the request. This will be discussed at the maintainer's meeting today, the result of the discussion will be posted in the meeting notes (follow links from the wiki to them). I think that it is potentially something that could be made to work, but the effort is unknown and likely incredibly large. There would also be a large number of ""moving parts"" in the toolchain, which may also make such an endeavour more challenging. A summary from the maintainer's meeting: As somewhat anticipated, it was agreed that this is a large and complex task and not something that can be undertaken within the limited resources that are available at present. Were someone or group of persons to show up and want to do this, Numba likely has APIs to help with this task already (as demonstrated by the out-of-tree CUDA target). There were also concerns about the complexity of the toolchain involved. I already anticipated this.. But asking wouldn't hurt :) Should the issue be kept open or closed as not planned? Even if it is closed, it can be reopened again if someone is interested to tackle this problem. Indeed, it's always worth raising an issue to find out. I think in this case closing would be appropriate, should more resources and interest appear at a later date, it can, as noted, be reopened. Thanks for taking an interest in this, will close it for now though. Closed it with the incorrect reason selected, so am trying again, apologies.",,,,,,
