expansion_id,repository,title,url,state,created_at,updated_at,github_labels,body_excerpt,primary_failure_label,secondary_cause_labels,is_true_numerical_failure,confidence,evidence_quote,notes,candidate_primary_failure,candidate_failure_labels,candidate_cause_labels,source_file
 4. Windows 32bit, all builds: Fails tests `numba.tests.test_vectorization.TestVectorization.*`, there's no `vector.body` in the LLVM IR. Also",needs_review,compiler_codegen|hardware_backend,unclear,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,needs_review,needs_review,compiler_codegen|hardware_backend,numba_cuda_incorrect.json

EGNF-0115-e87257f8,numba/numba,RISC-V Support,https://github.com/numba/numba/issues/6559,open,2020-12-09T11:36:25Z,2023-02-07T11:11:47Z,feature_request|llvm|ISA: RISC-V,"Hi.
 It doesn't seem that you have migrated - so I am reminding about the current situation:
 
 
 > $ python3 setup.py build
 > /usr/lib/python3.8/site-packages/setuptools/dist.py:473: UserWarning: Normalizing '0.36.0dev0+8.ge0e03f3' to '0.36.0.dev0+8.ge0e03f3'
 >   warnings.warn(
 > running build
 > got version from VCS {'version': '0.36.0dev0+8.ge0e03f3', 'full': 'e0e03f3d8fc8f5b616381b0814bfec3cfc0769f9'}
 > running build_ext
 > /usr/bin/python3 /home/oceanfish81/llvmlite/ffi/build.py
 > LLVM version... 11.0.0
 > 
 
 > The LLVM version check for supported versions has been overridden.
 > This is unsupported behaviour, llvmlite may not work as intended.
 > Requested LLVM version: 11.0.0
 > 
 > 
 > SVML not detected
 > # static-libstdc++ avoids runtime dependencies on a
 > # particular li",needs_review,compiler_codegen,unclear,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,needs_review,needs_review,compiler_codegen,numba_cuda_nan.json

EGNF-0116-5d6a557c,numba/numba,float128 support,https://github.com/numba/numba/issues/8830,open,2023-03-20T21:45:48Z,2025-02-03T13:45:09Z,feature_request,"<!--
 
 Thanks for opening an issue! To help the Numba team handle your information
 efficiently, please first ensure that there is no other issue present that
 already describes the issue you have
 (search at https://github.com/numba/numba/issues?&q=is%3Aissue).
 
 -->
 
 ## Feature request
 
 <!--
 
 Please include details of the feature you would like to see, why you would
 like to see it/the use case.
 
 
 -->
 
 LLVM has supported __float128 for at least 7 years and it would be really helpful to be able to use a real 128 bit type. numpy.float128 is sadly still not 128 bit.",needs_review,compiler_codegen,unclear,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,needs_review,needs_review,compiler_codegen,numba_cuda_precision.json

EGNF-0117-e9c1c448,numba/numba,"Unexpected ""CUDA error: the launch timed out and was terminated"" or `CUDA_ERROR_LAUNCH_TIMEOUT`",https://github.com/numba/numba/issues/9381,closed,2023-12-29T10:19:09Z,2024-01-16T15:23:54Z,question,"## Reporting a bug
 
 - [x] I have tried using the latest released version of Numba (most recent is
  visible in the change log (https://github.com/numba/numba/blob/main/CHANGE_LOG).
 - [x] I have included a self contained code sample to reproduce the problem.
   i.e. it's possible to run as 'python bug.py'.
 
 I'm facing issues with CUDA kernel launch timeouts. The issue seems to be related to the tensor sizes passed to the CUDA kernel.
 
 When attempting to minimize my reproduction example the issue disappeared, so here is my current minimal reproduction:
 
 ```py
 import math
 
 import numba
 import numba.cuda
 import torch
 
 
 @numba.njit
 def numba_forward(xs, ys, freqs, sr: int):
 
     allpass_x1 = 0.0
     allpass_y1 = 0.0
     allpass_η = 0.0
 
     damping_decay = 3.0
     dampi",needs_review,async_race_ordering|hardware_backend|reduction_accumulation,unclear,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,needs_review,needs_review,async_race_ordering|hardware_backend|reduction_accumulation,numba_cuda_incorrect.json

EGNF-0118-bfdd4c1e,pytorch/pytorch,NCCL ISend is not asynchronous,https://github.com/pytorch/pytorch/issues/108378,open,2023-08-31T22:00:54Z,2026-04-29T16:48:02Z,oncall: distributed|module: c10d|ptd-bot-triaged,"### 🐛 Describe the bug  NCCL backend isend will block if no matching irecv from peer; Run the below script with 2 workers will result in: rank 1 finishes, but rank 0 hang.
 
 However, if you switch from NCCL backend and GLOO backend, both processes do not hang.
 
 ```python
 import torch
   
 torch.distributed.init_process_group(backend=""nccl"")
 torch.cuda.set_device(torch.distributed.get_rank() % torch.distributed.get_world_size())
 
 t = torch.randn(16, 256, 128).cuda()
 
 if torch.distributed.get_rank() == 0:
     req = torch.distributed.isend(tensor=t, dst=1)
 
 print(f""{torch.distributed.get_rank()} finishes"")
 ```  ### Versions  PyTorch version: 2.1.0a0+git2b1058c
 Is debug build: False
 CUDA used to build PyTorch: 12.2
 ROCM used to build PyTorch: N/A
 
 OS: Ubuntu 20.04.6 LTS (x86_",needs_review,memory_mask_bounds|async_race_ordering|hardware_backend,unclear,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,needs_review,needs_review,memory_mask_bounds|async_race_ordering|hardware_backend,pytorch_triton_overflow.json

EGNF-0119-a819a3c4,pytorch/pytorch,rope perf improvement,https://github.com/pytorch/pytorch/issues/141265,open,2024-11-21T19:10:11Z,2026-04-29T23:22:13Z,triaged|oncall: pt2|module: inductor,"Tracking issue for improving perf of this kernel.
 
 cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @yf225 @chenyang78 @kadeng @muchulee8 @ColinPeppler @amjames @desertfire @chauhang @aakhundov",needs_review,needs_review,unclear,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,needs_review,needs_review,needs_review,pytorch_triton_nan.json

EGNF-0120-58897d8f,pytorch/pytorch,GroupedMM triton template IMAs on B200,https://github.com/pytorch/pytorch/issues/163462,open,2025-09-22T00:28:05Z,2025-10-02T16:16:58Z,module: cuda|triaged|module: inductor|module: user triton,"# Summary  Repro step 1. Change this line back: https://github.com/pytorch/pytorch/pull/163460/files#diff-417ae05acc8966294ad5ac5a23bd2406b1252166e99bad30fd735f49e5582c47L494 to <= sm90 2.  Use zsh func: ``` shell  function sanitize() {     export CUDA_LAUNCH_BLOCKING=1     export PYTORCH_NO_CUDA_MEMORY_CACHING=1     compute-sanitizer --tool memcheck ""$@"" } ```  3. run `sanitize python test/test_matmul_cuda.py -k test_grouped_gemm_compiled_op --repeat 2  ` ```Shell =========  ========= Invalid __global__ read of size 2 bytes =========     at triton_tem_fused__grouped_mm_0+0x870 in cdqdlvbzvwav4iitwbiivm2tl4tekwwd55fxpogamtmpniuqpoxg.py:90 =========     by thread (172,0,0) in block (2,0,0) =========     Access at 0x7fbfb52012c0 is out of bounds =========     and is 189 bytes after the neare",needs_review,memory_mask_bounds|hardware_backend,unclear,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,needs_review,needs_review,memory_mask_bounds|hardware_backend,pytorch_triton_incorrect.json

EGNF-0121-80405f35,rapidsai/cudf,[BUG] AllocateLikeTest fails when run with CUDA memory resource,https://github.com/rapidsai/cudf/issues/11247,closed,2022-07-12T18:10:27Z,2024-03-04T14:25:23Z,bug|libcudf,"**Describe the bug**
 Running COPYING_TEST with the CUDA memory resource results in failures in AllocateLikeTest.  For example, here's one of the test failures:
 ```
 [ RUN      ] AllocateLikeTest/0.ColumnNumericTestSpecifiedSize
 /home/jlowe/src/spark-rapids-jni/thirdparty/cudf/cpp/tests/utilities/column_utilities.cu:286: Failure
 Expected equality of these values:
   lhs_null_count
     Which is: 5
   rhs_null_count
     Which is: 0
 Google Test trace:
 /home/jlowe/src/spark-rapids-jni/thirdparty/cudf/cpp/tests/copying/utility_tests.cpp:222:  <--  line of failure
 
 [  FAILED  ] AllocateLikeTest/0.ColumnNumericTestSpecifiedSize, where TypeParam = signed char (0 ms)
 ```
 
 The total set of failures that fail _only_ with the CUDA memory resource are:
 ```
 [  FAILED  ] AllocateLikeTest/0.",needs_review,hardware_backend,unclear,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,needs_review,needs_review,hardware_backend,cudf_cuda_incorrect.json

EGNF-0122-7e65d73e,rapidsai/cudf,"[DOC] Fix and/or remove cuda.h ""File Not Found"" warning in our 10 Minutes docs.",https://github.com/rapidsai/cudf/issues/12630,closed,2023-01-27T12:30:41Z,2025-08-12T17:15:11Z,1 - On Deck|doc|Python,"## Report incorrect documentation
 
 **Describe the problems or issues found in the documentation**
 `../../thread/thread_load.cuh(36): warning: cuda.h: [jitify] File not found` warning is in our stable and nightly docs on the site on 10mins.ipynb.  
 
 **Location of incorrect documentation**
 https://docs.rapids.ai/api/cudf/stable/user_guide/10min.html#object-creation
 https://docs.rapids.ai/api/cudf/nightly/user_guide/10min.html#object-creation
 
 Could we remove this from our docs and/or fix the underlying issue?",needs_review,compiler_codegen|hardware_backend,unclear,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,needs_review,needs_review,compiler_codegen|hardware_backend,cudf_cuda_incorrect.json

EGNF-0123-65022442,rapidsai/cudf,[DOC] `10 Minutes to cuDF And Dask-cuDF` notebook shows jitify warning,https://github.com/rapidsai/cudf/issues/14676,closed,2023-12-27T21:30:27Z,2024-03-04T19:17:13Z,doc,"## Report incorrect documentation
 
 **Location of incorrect documentation**
 Notebook is here in [docs](https://docs.rapids.ai/api/cudf/stable/user_guide/10min/) and [nightly docs](https://docs.rapids.ai/api/cudf/nightly/user_guide/10min/)
 and here in [git](https://github.com/rapidsai/cudf/blob/branch-24.02/docs/cudf/source/user_guide/10min.ipynb), apparently around cell 3. Though the github ui doesn't show these warnings, but the published docs do perhaps they're already fixed?
 
 Side note: I notice a similar message in [cuml docs](https://docs.rapids.ai/api/cuml/stable/estimator_intro/#Random-Forest-Classification-and-Accuracy-metrics)
 
 **Describe the problems or issues found in the documentation**
 The warnings 
 ```
 ../../thread/thread_load.cuh(36): warning: cuda.h: [jitify] File",needs_review,compiler_codegen|hardware_backend,unclear,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,needs_review,needs_review,compiler_codegen|hardware_backend,cudf_cuda_incorrect.json

EGNF-0124-31208fbf,rapidsai/cudf,[BUG] Jitify error on exit from gtests built with Debug,https://github.com/rapidsai/cudf/issues/17583,closed,2024-12-12T13:58:35Z,2025-07-16T14:13:45Z,bug|libcudf,**Describe the bug** The libcudf gtests which use jitify will terminate with the following error when compiled in Debug mode. ``` terminate called after throwing an instance of 'std::runtime_error'   what():  Jitify fatal error: Aborted (core dumped) ``` These tests all complete successfully and the error only shows after all the test have passed and the process ends. The gtests that show this behavior ```          BINARYOP_TEST          TRANSFORM_TEST          ROLLING_TEST          STREAM_BINARYOP_TEST          STREAM_TRANSFORM_TEST ```  **Steps/Code to reproduce bug** Build libcudf with Debug and run one of the tests above. The test will complete with no errors but the terminate message appears right before the program exits.   Perhaps there is some cleanup in the jitify library that is ,needs_review,needs_review,unclear,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,needs_review,needs_review,needs_review,cudf_cuda_incorrect.json

EGNF-0125-86b91506,rapidsai/cudf,[FEA] Timezone conversions for timestamps,https://github.com/rapidsai/cudf/issues/2477,open,2019-08-06T20:39:48Z,2022-09-21T16:17:00Z,feature request|libcudf|cuIO|Spark,"**Is your feature request related to a problem? Please describe.**
 Apache Spark internally tracks timestamps relative to the epoch in the JVM's default timezone.  cudf uses timestamps relative to the epoch in the UTC timezone (at least in the ORC loader).  When Spark tries to interpret timestamp data created/loaded by cudf the values are incorrect (from Spark's viewpoint) unless the JVM's default timezone is UTC.
 
 **Describe the solution you'd like**
 A timezone conversion utility function for timestamps in libcudf would help, as the timestamp column could be converted from UTC to the JVM's timezone.  The utility function would take an input timestamp column, a source timezone and a destination timezone, and would return a new timestamp column with the timestamp values adjusted by the t",needs_review,hardware_backend,unclear,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,needs_review,needs_review,hardware_backend,cudf_cuda_incorrect.json

EGNF-0126-a84bd7e5,rapidsai/cudf,[FEA] signed 128-bit Integer Type,https://github.com/rapidsai/cudf/issues/3558,closed,2019-12-09T05:02:02Z,2021-06-28T15:40:23Z,feature request|libcudf|Spark,"**Is your feature request related to a problem? Please describe.**
 In order to implement #3556 (fixed-point decimal) we need to add a signed 128-bit integer type.",needs_review,async_race_ordering,unclear,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,needs_review,needs_review,async_race_ordering,cudf_cuda_precision.json

EGNF-0127-a4616796,rapidsai/cudf,[BUG] Subword tokenizer on rows divisible by 64  gives incorrect results,https://github.com/rapidsai/cudf/issues/6501,closed,2020-10-12T19:08:58Z,2024-03-04T21:39:11Z,bug|libcudf,"**Describe the bug**
  Subword tokenizer on ~`1_000_000`~ any rows divisibly by 64 gives incorrect results . 
 
 **Steps/Code to reproduce bug**
 #### Set up Vocab
 ```python
 # !rm -rf *.txt
 # !wget https://raw.githubusercontent.com/rapidsai/clx/267c6d30805c9dcbf80840f222bf31c5c4b7068a/python/clx/analytics/perfect_hash.py
 # !wget https://cdn.huggingface.co/bert-base-uncased-vocab.txt
 # !python3 perfect_hash.py  --vocab 'bert-base-uncased-vocab.txt' --output 'vocab-hash.txt' --compact
 ```
 #### Actual Reprouducer: 
 ```python
 
 import cudf
 n_rows=999_999+1
 text = ""I"" 
 cudf_ser = cudf.Series([text]*n_rows)
 cudf_tokens, masks, metadata = cudf_ser.str.subword_tokenize(""vocab-hash.txt"",
                                                              do_lower=True,
                      ",needs_review,compiler_codegen,unclear,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,needs_review,needs_review,compiler_codegen,cudf_cuda_incorrect.json

EGNF-0128-4be61aa7,triton-lang/triton,"Do tensors and corresponding operators such as reshape, ravel, dot in triton support >=3 dimensions?",https://github.com/triton-lang/triton/issues/1129,open,2023-01-31T18:17:40Z,2023-02-04T00:42:23Z,question,"I need to slice a 3D volume  and do something like batched matmul (torch.bmm), like below
 
 ```python
 a_h_offs = tl.program_id(0) * WIN_SIZE + tl.range(0, WIN_SIZE)
 a_w_offs = tl.program_id(1)  * WIN_SIZE + tl.range(0, WIN_SIZE)
 a_c_offs = tl.program_id(2)  * GROUP_SIZE + tl.range(0, GROUP_SIZE)
 
 
 # 3D slice of a with shape (WIN_SIZE, WIN_SIZE, GROUP_SIZE)
 a_slice = a_ptr + a_h_offs[ :, None, None] * a_h_stride + \
                               a_w_offs[None, :, None] * a_w_stride + \
                               a_c_offs[None, None, :] * a_c_stride       
 
 # w is some 2D wight tensor with shape (GROUP_SIZE,  DIM)
 w =  ... 
 
 # out is assumed to be (WIN_SIZE, WIN_SIZE, DIM)
 out = tl.dot(a_slice, w)
 ````
 
 Is this doable?  Or do I need to decompose it into 2D subproblems b",needs_review,reduction_accumulation,unclear,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,needs_review,needs_review,reduction_accumulation,triton_overflow_issues.json

EGNF-0129-3b0db177,triton-lang/triton,CUDA failure with (1-dimensional) arrays >2Gi elements long,https://github.com/triton-lang/triton/issues/9306,closed,2026-01-26T22:40:10Z,2026-01-27T18:23:37Z,bug,"### Describe the bug  This kernel here ```      21 @triton.jit      22 def add_kernel(a_ptr, b_ptr, c_ptr, n_elements, BLOCK_SIZE: tl.constexpr):      23     pid = tl.program_id(axis=0)      24     block_start = pid * BLOCK_SIZE      25     offsets = block_start + tl.arange(0, BLOCK_SIZE)      26     mask = offsets < n_elements      27     a = tl.load(a_ptr + offsets, mask=mask)      28     b = tl.load(b_ptr + offsets, mask=mask)      29     output = a + b      30     tl.store(c_ptr + offsets, output, mask=mask)  ``` fails when the array is > 2*1024*1024*1024 elements. Here is the message ``` root@jf5300-b11a302t:~/pdeuskar/triton/nvidia# python tx_add_FP16_triton--nvidia.py  /root/.local/lib/python3.12/site-packages/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecate",needs_review,memory_mask_bounds|async_race_ordering|hardware_backend,unclear,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,needs_review,needs_review,memory_mask_bounds|async_race_ordering|hardware_backend,triton_overflow_issues.json

EGNF-0130-a2cef793,cupy/cupy,I recently change an entire codebase from numpy to cupy only to get an error saying: cupy can not run on a singly GPU. Please is there a way to run a on a single GPU?,https://github.com/cupy/cupy/issues/2390,closed,2019-08-10T12:23:11Z,2020-07-08T07:44:22Z,st:awaiting-author|issue-checked,"Thank you for using and contributing to CuPy!
 
 If your issue is a **request for support in using CuPy**, please post it on [Stack Overflow](https://stackoverflow.com/questions/tagged/cupy) or Google Groups ([en](https://groups.google.com/forum/#!forum/cupy) / [ja](https://groups.google.com/forum/#!forum/cupy-ja)).
 Developer team members are monitoring questions on these channels.
 
 If it is a bug report, please include the following information:
 
 * Conditions (you can just paste the output of `python -c 'import cupy; cupy.show_config()'`)
   - CuPy version
   - OS/Platform
   - CUDA version
   - cuDNN/NCCL version (if applicable)
 * Code to reproduce
 * Error messages, stack traces, or logs",overflow_underflow,hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,overflow_underflow,overflow_underflow,hardware_backend,cupy_overflow_issues.json

EGNF-0131-16ea18f0,cupy/cupy,[Bug Fix] This is an error why I tried to check two columns,https://github.com/cupy/cupy/issues/4197,closed,2020-10-28T08:58:34Z,2020-11-10T07:28:52Z,,"Thank you for using and contributing to CuPy!
 
 If your issue is a **request for support in using CuPy**, please post it on [Stack Overflow](https://stackoverflow.com/questions/tagged/cupy) or Google Groups ([en](https://groups.google.com/forum/#!forum/cupy) / [ja](https://groups.google.com/forum/#!forum/cupy-ja)).
 Developer team members are monitoring questions on these channels.
 
 If it is a bug report, please include the following information:
 * Conditions (you can just paste the output of `python -c 'import cupy; cupy.show_config()'`)
   - CuPy version: 8.0.0 
   - OS/Platform: Windows 10 Pro
   - CUDA version: CUDA 10.1
   - cuDNN/NCCL version (if applicable)
 
 * Code to reproduce
 ```python
 import cupy as cp
 a = cp.array([0, 1])
 b = cp.array([0, 1])
 print(cp.array_equal(a, b",overflow_underflow,hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,overflow_underflow,overflow_underflow,hardware_backend,cupy_overflow_issues.json

EGNF-0132-1d949622,cupy/cupy,b,https://github.com/cupy/cupy/issues/4729,closed,2021-02-24T07:18:32Z,2021-02-24T08:36:50Z,,"Thank you for using and contributing to CuPy!
 
 If your issue is a **request for support in using CuPy**, please post it on [Stack Overflow](https://stackoverflow.com/questions/tagged/cupy) or Google Groups ([en](https://groups.google.com/forum/#!forum/cupy) / [ja](https://groups.google.com/forum/#!forum/cupy-ja)).
 Developer team members are monitoring questions on these channels.
 
 If it is a bug report, please include the following information:
 
 * Conditions (you can just paste the output of `python -c 'import cupy; cupy.show_config()'`)
   - CuPy version
   - OS/Platform
   - CUDA version
   - cuDNN/NCCL version (if applicable)
 * Code to reproduce
 * Error messages, stack traces, or logs",overflow_underflow,hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,overflow_underflow,overflow_underflow,hardware_backend,cupy_overflow_issues.json

EGNF-0133-417b0db2,cupy/cupy,Overflow on computing pointers,https://github.com/cupy/cupy/issues/5737,open,2021-09-10T02:40:40Z,2021-09-10T04:47:01Z,cat:bug|prio:medium,"It seems CuPy does not have policy whether to check integer (`Py_ssize_t`) overflows on computing sizes.
 
 Not checked:
 https://github.com/cupy/cupy/blob/074a3b4ea931744c05dc8326d70abec2e21e2186/cupy/_core/internal.pyx#L21-L26
 
 
 For example (2**64 + 4 = 2 * 2 * 5 * 5581 * 8681 * 49477 * 384773),
 `python -c 'import cupy; print(cupy.ones((2, 2, 5, 5581, 8681, 49477, 384773))[0, 0, 0, 0, 0, 0, :10])'` results
 ```
 [1. 1. 1. 1. 0. 0. 0. 0. 0. 0.]
 ```
 
 Checked:
 https://github.com/cupy/cupy/blob/074a3b4ea931744c05dc8326d70abec2e21e2186/cupy/_indexing/generate.py#L323-L325
 
 https://github.com/numpy/numpy/blob/e62aa4968dd0926cf8307a24f06ae0bad4bdabc5/numpy/core/src/multiarray/ctors.c#L774-L783",overflow_underflow,needs_review,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,overflow_underflow,overflow_underflow,needs_review,cupy_overflow_issues.json

EGNF-0134-a7096ac2,cupy/cupy,Matmul result overflowing despite casting to higher precision data type,https://github.com/cupy/cupy/issues/6566,open,2022-03-18T17:21:19Z,2022-05-23T21:55:28Z,cat:bug|pr-ongoing,"### Description  When I call np.matmul with two int8 inputs and output set to dtype=np.int16, the output can hold numbers that would overflow with int8.
 
 But when I try the same with cupy and dtype=cp.int16, I get overflows if my output has values outside the range of int8.
 
 Here is a google colab notebook demonstrating the issue:
 
 https://colab.research.google.com/drive/1eH89v3UFZ0j3fCM7VxpSnFnXDVstYIIa?usp=sharing
 
 Is this difference in casting behavior an intended design?  ### To Reproduce  ```py
 import numpy as np
 import cupy as cp
 
 print('NumPy')
 h_a = np.array([[30.,0.],[0.,4.]])
 h_b = np.array([[5.,0.],[0.,4.]])
 
 h_c = np.matmul(h_a,h_b)
 print('full precion result')
 print(h_c)
 
 h_c = np.matmul(h_a.astype(np.int8),h_b.astype(np.int8))
 print('\nint8 result (overfl",overflow_underflow,hardware_backend|reduction_accumulation,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,overflow_underflow,overflow_underflow|precision_tolerance|dtype_casting,hardware_backend|reduction_accumulation,cupy_overflow_issues.json

EGNF-0135-9630fdfe,cupy/cupy,c_nnz overflowing,https://github.com/cupy/cupy/issues/6864,closed,2022-07-12T01:29:02Z,2022-08-31T09:01:23Z,issue-checked,"Trying to multiply two sparse matrix using cupy.cusparse.csr2gemm that results in 2563136096 non-zero elements. During debugging, I found that the array that keeps track of the non-zero elements of the output array (c_nnz - check the snippet below) has a data type of `int32` which has a maximum limit of 2147483647. 
 
 https://github.com/cupy/cupy/blob/770ff2d295637ef6791b8f90c487749f586cc38a/cupy/cusparse.py#L727-L739
 
 This results in an overflow and throws the following error. I tried changing it to `int64` everywhere in the function, however, since it has multiple dependencies, it leads to illegal memory access error. 
 
 > Traceback (most recent call last):
   File ""runSparseDNNchallenge.py"", line 103, in <module>
     scores = inferenceReLUvec(layers, bias, featureVectors);  
   Fil",overflow_underflow,async_race_ordering,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,overflow_underflow,overflow_underflow|dtype_casting,async_race_ordering,cupy_overflow_issues.json

EGNF-0136-19d5d210,cupy/cupy,Can't compile on Arch Linux with `cudnn 9.2.1.18` and cuda `12.6.1`,https://github.com/cupy/cupy/issues/8633,closed,2024-10-01T05:03:06Z,2024-10-31T01:53:32Z,issue-checked,"### Description
 
 i'm getting this error both when trying to install with `pip` or build manually:
 
 ```
       INFO:root:g++ -fno-strict-overflow -Wsign-compare -DNDEBUG -g -O3 -Wall -march=x86-64 -mtune=generic -O3 -pipe -fno-plt -fexceptions -Wp,-D_FORTIFY_SOURCE=3 -Wformat -Werror=format-security -fstack-clash-protection -fcf-protection -fno-omit-frame-pointer -mno-omit-le07:13:06 [279/10040]
 -ffile-prefix-map=/build/python/src=/usr/src/debug/python -flto=auto -ffat-lto-objects -march=x86-64 -mtune=generic -O3 -pipe -fno-plt -fexceptions -Wp,-D_FORTIFY_SOURCE=3 -Wformat -Werror=format-security -fstack-clash-protection -fcf-protection -fno-omit-frame-pointer -mno-omit-leaf-frame-po
 inter -g -ffile-prefix-map=/build/python/src=/usr/src/debug/python -flto=auto -march=x86-64 -mtune=gen",overflow_underflow,memory_mask_bounds|hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,overflow_underflow,overflow_underflow,memory_mask_bounds|hardware_backend,cupy_overflow_issues.json

EGNF-0137-f1557d82,pytorch/pytorch,RPC + DDP VRAM overflow to rank 0 GPU.,https://github.com/pytorch/pytorch/issues/124204,open,2024-04-16T19:26:50Z,2026-05-09T16:24:19Z,oncall: distributed|oncall: distributed infra|ptd-bot-triaged,"### 🐛 Describe the bug
 
 I am playing around with the [RPC+DDP example code](https://github.com/pytorch/examples/blob/main/distributed/rpc/ddp_rpc/main.py) in the torch official repo. 
 I realize that all workers will try to put 184MB additional memory to GPU 0 and after some debugging I notice it are these two lines causing the overflow: `dist_autograd.backward(context_id, [loss]), opt.step(context_id)`.
 
 I know that RPC+ dist_autograd does not support cuda tensors yet. I am wondering if this behavior is expected because of that or something else.
 
 Thanks in advance!
 
 
 ### Versions
 
 Collecting environment information...
 PyTorch version: 2.2.1+cu121
 Is debug build: False
 CUDA used to build PyTorch: 12.1
 ROCM used to build PyTorch: N/A
 
 OS: Ubuntu 20.04.6 LTS (x86_64)
 GCC v",overflow_underflow,memory_mask_bounds|async_race_ordering|hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,overflow_underflow,overflow_underflow,memory_mask_bounds|async_race_ordering|hardware_backend,pytorch_triton_overflow.json

EGNF-0138-be4f4a2d,pytorch/pytorch,overflow in `torch._C._linalg.linalg_cond`,https://github.com/pytorch/pytorch/issues/137466,open,2024-10-08T03:37:16Z,2024-10-08T14:55:38Z,low priority|module: error checking|triaged|actionable|module: edge cases,"### 🐛 Describe the bug
 
 When processing complex data type, `torch._C._linalg.linalg_cond` raises an overflow error.
 Following [45259](https://github.com/pytorch/pytorch/pull/45259), may be we should consider adding a check for complex numbers.
 
 Code:
 ```python
 import torch
 
 matrix = torch.tensor([[1 + 1j, 2 + 2j], [3 + 3j, 4 + 4j]])
 opt_ord_complex = 2 + 2j
 cond = torch.linalg.cond(matrix, opt_ord_complex)
 ```
 
 Error info:
 ```
 RuntimeError: value cannot be converted to type double without overflow
 ```
 
 
 ### Versions
 
 PyTorch version: 2.4.1+cu121
 Is debug build: False
 CUDA used to build PyTorch: 12.1
 ROCM used to build PyTorch: N/A
 
 OS: Ubuntu 22.04.2 LTS (x86_64)
 GCC version: (Ubuntu 11.4.0-1ubuntu1~22.04) 11.4.0
 Clang version: 14.0.0-1ubuntu1.1
 CMake version:",overflow_underflow,memory_mask_bounds|async_race_ordering|hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,overflow_underflow,overflow_underflow|dtype_casting,memory_mask_bounds|async_race_ordering|hardware_backend,pytorch_triton_overflow.json

EGNF-0139-aef61170,pytorch/pytorch,overflow in `torch.quantize_per_tensor`,https://github.com/pytorch/pytorch/issues/137468,open,2024-10-08T03:47:56Z,2024-10-08T14:52:01Z,oncall: quantization|low priority|module: error checking|triaged|actionable,"### 🐛 Describe the bug
 
 When processing complex data type, `torch.quantize_per_tensor` raises an overflow error.
 Following [45259](https://github.com/pytorch/pytorch/pull/45259), may be we should consider adding a check for complex numbers.
 
 Code: 
 ```python
 import torch
 
 input_tensor = torch.randn(2, 2, dtype=torch.float32)
 scale = torch.tensor([1+2j]) 
 zero_point = torch.tensor([0], dtype=torch.int) 
 dtype = torch.qint8 
 quantized_tensor = torch.quantize_per_tensor(input_tensor, scale, zero_point, dtype)
 ```
 
 Error Info:
 ```
 RuntimeError: value cannot be converted to type double without overflow
 ```
 
 ### Versions
 
 PyTorch version: 2.4.1+cu121
 Is debug build: False
 CUDA used to build PyTorch: 12.1
 ROCM used to build PyTorch: N/A
 
 OS: Ubuntu 22.04.2 LTS (x86_64)",overflow_underflow,memory_mask_bounds|async_race_ordering|hardware_backend,yes,low,,AI/candidate prefill only; human must verify label and add evidence before this row can become gold.,overflow_underflow,overflow_underflow|dtype_casting,memory_mask_bounds|async_race_ordering|hardware_backend,pytorch_triton_overflow.json

EGNF-0140-af183793,pytorch/pytorch,Tensor.index_reduce produces incorrect result,https://github.com/pytorch/pytorch/issues/139242,open,2024-10-30T00:27:48Z,2024-11-04T18:21:10Z,high priority|triaged|module: advanced indexing,"### 🐛 Describe the bug  Code to reproduce:
 
